date,Ardmore Woodford,Arkoma Woodford,Barnett,Cana Woodford,DJ-Niobrara,Eagle Ford,Fayetteville,Granite Wash,Haynesville,Marcellus,Mississippian,Permian,Utica,Williston,Others,Total US RigCount
2011-02-04,1.0,0.0,18.0,15.0,11.0,47.0,0.0,25.0,1.0,0.0,6.0,357.0,0.0,157.0,180.0,818.0
2011-02-05,1.0,0.0,18.0,14.571428571428571,10.857142857142858,46.857142857142854,0.0,24.857142857142858,1.0,0.0,6.285714285714286,356.7142857142857,0.0,157.14285714285714,178.85714285714286,816.1428571428571
2011-02-06,1.0,0.0,18.0,14.142857142857142,10.714285714285714,46.714285714285715,0.0,24.714285714285715,1.0,0.0,6.571428571428571,356.42857142857144,0.0,157.28571428571428,177.71428571428572,814.2857142857143
2011-02-07,1.0,0.0,18.0,13.714285714285715,10.571428571428571,46.57142857142857,0.0,24.571428571428573,1.0,0.0,6.857142857142857,356.14285714285717,0.0,157.42857142857142,176.57142857142858,812.4285714285714
2011-02-08,1.0,0.0,18.0,13.285714285714286,10.428571428571429,46.42857142857143,0.0,24.428571428571427,1.0,0.0,7.142857142857142,355.85714285714283,0.0,157.57142857142858,175.42857142857142,810.5714285714286
2011-02-09,1.0,0.0,18.0,12.857142857142858,10.285714285714286,46.285714285714285,0.0,24.285714285714285,1.0,0.0,7.428571428571429,355.57142857142856,0.0,157.71428571428572,174.28571428571428,808.7142857142857
2011-02-10,1.0,0.0,18.0,12.428571428571429,10.142857142857142,46.142857142857146,0.0,24.142857142857142,1.0,0.0,7.714285714285714,355.2857142857143,0.0,157.85714285714286,173.14285714285714,806.8571428571429
2011-02-11,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,355.0,0.0,158.0,172.0,805.0
2011-02-12,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,353.85714285714283,0.0,158.0,172.14285714285714,804.0
2011-02-13,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,352.7142857142857,0.0,158.0,172.28571428571428,803.0
2011-02-14,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,351.57142857142856,0.0,158.0,172.42857142857142,802.0
2011-02-15,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,350.42857142857144,0.0,158.0,172.57142857142858,801.0
2011-02-16,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,349.2857142857143,0.0,158.0,172.71428571428572,800.0
2011-02-17,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,348.14285714285717,0.0,158.0,172.85714285714286,799.0
2011-02-18,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,347.0,0.0,158.0,173.0,798.0
2011-02-19,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,345.57142857142856,0.0,158.0,172.28571428571428,795.8571428571429
2011-02-20,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,344.14285714285717,0.0,158.0,171.57142857142858,793.7142857142857
2011-02-21,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,342.7142857142857,0.0,158.0,170.85714285714286,791.5714285714286
2011-02-22,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,341.2857142857143,0.0,158.0,170.14285714285714,789.4285714285714
2011-02-23,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,339.85714285714283,0.0,158.0,169.42857142857142,787.2857142857143
2011-02-24,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,338.42857142857144,0.0,158.0,168.71428571428572,785.1428571428571
2011-02-25,1.0,0.0,18.0,12.0,10.0,46.0,0.0,24.0,1.0,0.0,8.0,337.0,0.0,158.0,168.0,783.0
2011-02-26,1.2857142857142856,0.0,18.0,12.285714285714286,10.285714285714286,47.285714285714285,0.0,24.0,1.0,0.0,7.857142857142857,337.0,0.0,158.57142857142858,168.0,785.5714285714286
2011-02-27,1.5714285714285714,0.0,18.0,12.571428571428571,10.571428571428571,48.57142857142857,0.0,24.0,1.0,0.0,7.714285714285714,337.0,0.0,159.14285714285714,168.0,788.1428571428571
2011-02-28,1.8571428571428572,0.0,18.0,12.857142857142858,10.857142857142858,49.85714285714286,0.0,24.0,1.0,0.0,7.571428571428571,337.0,0.0,159.71428571428572,168.0,790.7142857142857
2011-03-01,2.142857142857143,0.0,18.0,13.142857142857142,11.142857142857142,51.142857142857146,0.0,24.0,1.0,0.0,7.428571428571429,337.0,0.0,160.28571428571428,168.0,793.2857142857143
2011-03-02,2.4285714285714284,0.0,18.0,13.428571428571429,11.428571428571429,52.42857142857143,0.0,24.0,1.0,0.0,7.285714285714286,337.0,0.0,160.85714285714286,168.0,795.8571428571429
2011-03-03,2.7142857142857144,0.0,18.0,13.714285714285714,11.714285714285714,53.714285714285715,0.0,24.0,1.0,0.0,7.142857142857143,337.0,0.0,161.42857142857142,168.0,798.4285714285714
2011-03-04,3.0,0.0,18.0,14.0,12.0,55.0,0.0,24.0,1.0,0.0,7.0,337.0,0.0,162.0,168.0,801.0
2011-03-05,2.857142857142857,0.0,18.285714285714285,14.428571428571429,12.0,54.714285714285715,0.0,24.142857142857142,1.0,0.0,7.142857142857143,339.0,0.0,162.0,169.14285714285714,804.7142857142857
2011-03-06,2.7142857142857144,0.0,18.571428571428573,14.857142857142858,12.0,54.42857142857143,0.0,24.285714285714285,1.0,0.0,7.285714285714286,341.0,0.0,162.0,170.28571428571428,808.4285714285714
2011-03-07,2.5714285714285716,0.0,18.857142857142858,15.285714285714285,12.0,54.142857142857146,0.0,24.428571428571427,1.0,0.0,7.428571428571429,343.0,0.0,162.0,171.42857142857142,812.1428571428571
2011-03-08,2.428571428571429,0.0,19.142857142857142,15.714285714285714,12.0,53.857142857142854,0.0,24.571428571428573,1.0,0.0,7.571428571428571,345.0,0.0,162.0,172.57142857142858,815.8571428571429
2011-03-09,2.2857142857142856,0.0,19.428571428571427,16.142857142857142,12.0,53.57142857142857,0.0,24.714285714285715,1.0,0.0,7.714285714285714,347.0,0.0,162.0,173.71428571428572,819.5714285714286
2011-03-10,2.142857142857143,0.0,19.714285714285715,16.57142857142857,12.0,53.285714285714285,0.0,24.857142857142858,1.0,0.0,7.857142857142857,349.0,0.0,162.0,174.85714285714286,823.2857142857143
2011-03-11,2.0,0.0,20.0,17.0,12.0,53.0,0.0,25.0,1.0,0.0,8.0,351.0,0.0,162.0,176.0,827.0
2011-03-12,1.8571428571428572,0.0,19.857142857142858,16.142857142857142,12.0,53.42857142857143,0.0,25.0,1.0,0.0,8.285714285714286,352.0,0.0,162.0,177.14285714285714,828.7142857142857
2011-03-13,1.7142857142857144,0.0,19.714285714285715,15.285714285714286,12.0,53.857142857142854,0.0,25.0,1.0,0.0,8.571428571428571,353.0,0.0,162.0,178.28571428571428,830.4285714285714
2011-03-14,1.5714285714285714,0.0,19.571428571428573,14.428571428571429,12.0,54.285714285714285,0.0,25.0,1.0,0.0,8.857142857142858,354.0,0.0,162.0,179.42857142857142,832.1428571428571
2011-03-15,1.4285714285714286,0.0,19.428571428571427,13.571428571428571,12.0,54.714285714285715,0.0,25.0,1.0,0.0,9.142857142857142,355.0,0.0,162.0,180.57142857142858,833.8571428571429
2011-03-16,1.2857142857142858,0.0,19.285714285714285,12.714285714285715,12.0,55.142857142857146,0.0,25.0,1.0,0.0,9.428571428571429,356.0,0.0,162.0,181.71428571428572,835.5714285714286
2011-03-17,1.1428571428571428,0.0,19.142857142857142,11.857142857142858,12.0,55.57142857142857,0.0,25.0,1.0,0.0,9.714285714285714,357.0,0.0,162.0,182.85714285714286,837.2857142857143
2011-03-18,1.0,0.0,19.0,11.0,12.0,56.0,0.0,25.0,1.0,0.0,10.0,358.0,0.0,162.0,184.0,839.0
2011-03-19,1.0,0.0,19.285714285714285,10.714285714285714,12.285714285714286,57.0,0.0,25.0,1.1428571428571428,0.0,9.428571428571429,358.57142857142856,0.0,162.42857142857142,183.85714285714286,840.7142857142857
2011-03-20,1.0,0.0,19.571428571428573,10.428571428571429,12.571428571428571,58.0,0.0,25.0,1.2857142857142856,0.0,8.857142857142858,359.14285714285717,0.0,162.85714285714286,183.71428571428572,842.4285714285714
2011-03-21,1.0,0.0,19.857142857142858,10.142857142857142,12.857142857142858,59.0,0.0,25.0,1.4285714285714286,0.0,8.285714285714286,359.7142857142857,0.0,163.28571428571428,183.57142857142858,844.1428571428571
2011-03-22,1.0,0.0,20.142857142857142,9.857142857142858,13.142857142857142,60.0,0.0,25.0,1.5714285714285714,0.0,7.714285714285714,360.2857142857143,0.0,163.71428571428572,183.42857142857142,845.8571428571429
2011-03-23,1.0,0.0,20.428571428571427,9.571428571428571,13.428571428571429,61.0,0.0,25.0,1.7142857142857142,0.0,7.142857142857143,360.85714285714283,0.0,164.14285714285714,183.28571428571428,847.5714285714286
2011-03-24,1.0,0.0,20.714285714285715,9.285714285714286,13.714285714285714,62.0,0.0,25.0,1.8571428571428572,0.0,6.571428571428571,361.42857142857144,0.0,164.57142857142858,183.14285714285714,849.2857142857143
2011-03-25,1.0,0.0,21.0,9.0,14.0,63.0,0.0,25.0,2.0,0.0,6.0,362.0,0.0,165.0,183.0,851.0
2011-03-26,1.0,0.0,21.285714285714285,9.142857142857142,14.285714285714286,62.857142857142854,0.0,25.714285714285715,2.0,0.0,6.0,362.2857142857143,0.0,165.57142857142858,184.57142857142858,854.7142857142857
2011-03-27,1.0,0.0,21.571428571428573,9.285714285714286,14.571428571428571,62.714285714285715,0.0,26.428571428571427,2.0,0.0,6.0,362.57142857142856,0.0,166.14285714285714,186.14285714285714,858.4285714285714
2011-03-28,1.0,0.0,21.857142857142858,9.428571428571429,14.857142857142858,62.57142857142857,0.0,27.142857142857142,2.0,0.0,6.0,362.85714285714283,0.0,166.71428571428572,187.71428571428572,862.1428571428571
2011-03-29,1.0,0.0,22.142857142857142,9.571428571428571,15.142857142857142,62.42857142857143,0.0,27.857142857142858,2.0,0.0,6.0,363.14285714285717,0.0,167.28571428571428,189.28571428571428,865.8571428571429
2011-03-30,1.0,0.0,22.428571428571427,9.714285714285714,15.428571428571429,62.285714285714285,0.0,28.571428571428573,2.0,0.0,6.0,363.42857142857144,0.0,167.85714285714286,190.85714285714286,869.5714285714286
2011-03-31,1.0,0.0,22.714285714285715,9.857142857142858,15.714285714285714,62.142857142857146,0.0,29.285714285714285,2.0,0.0,6.0,363.7142857142857,0.0,168.42857142857142,192.42857142857142,873.2857142857143
2011-04-01,1.0,0.0,23.0,10.0,16.0,62.0,0.0,30.0,2.0,0.0,6.0,364.0,0.0,169.0,194.0,877.0
2011-04-02,1.1428571428571428,0.0,22.714285714285715,9.857142857142858,16.0,62.857142857142854,0.14285714285714285,29.285714285714285,2.142857142857143,0.0,6.142857142857143,364.85714285714283,0.0,169.0,194.14285714285714,878.2857142857143
2011-04-03,1.2857142857142856,0.0,22.428571428571427,9.714285714285714,16.0,63.714285714285715,0.2857142857142857,28.571428571428573,2.2857142857142856,0.0,6.285714285714286,365.7142857142857,0.0,169.0,194.28571428571428,879.5714285714286
2011-04-04,1.4285714285714286,0.0,22.142857142857142,9.571428571428571,16.0,64.57142857142857,0.42857142857142855,27.857142857142858,2.4285714285714284,0.0,6.428571428571429,366.57142857142856,0.0,169.0,194.42857142857142,880.8571428571429
2011-04-05,1.5714285714285714,0.0,21.857142857142858,9.428571428571429,16.0,65.42857142857143,0.5714285714285714,27.142857142857142,2.571428571428571,0.0,6.571428571428571,367.42857142857144,0.0,169.0,194.57142857142858,882.1428571428571
2011-04-06,1.7142857142857142,0.0,21.571428571428573,9.285714285714286,16.0,66.28571428571429,0.7142857142857142,26.428571428571427,2.7142857142857144,0.0,6.714285714285714,368.2857142857143,0.0,169.0,194.71428571428572,883.4285714285714
2011-04-07,1.8571428571428572,0.0,21.285714285714285,9.142857142857142,16.0,67.14285714285714,0.8571428571428571,25.714285714285715,2.857142857142857,0.0,6.857142857142857,369.14285714285717,0.0,169.0,194.85714285714286,884.7142857142857
2011-04-08,2.0,0.0,21.0,9.0,16.0,68.0,1.0,25.0,3.0,0.0,7.0,370.0,0.0,169.0,195.0,886.0
2011-04-09,2.2857142857142856,0.0,21.142857142857142,8.714285714285714,16.0,67.57142857142857,1.0,25.428571428571427,2.857142857142857,0.0,6.857142857142857,369.42857142857144,0.0,168.85714285714286,195.0,885.1428571428571
2011-04-10,2.571428571428571,0.0,21.285714285714285,8.428571428571429,16.0,67.14285714285714,1.0,25.857142857142858,2.7142857142857144,0.0,6.714285714285714,368.85714285714283,0.0,168.71428571428572,195.0,884.2857142857143
2011-04-11,2.857142857142857,0.0,21.428571428571427,8.142857142857142,16.0,66.71428571428571,1.0,26.285714285714285,2.5714285714285716,0.0,6.571428571428571,368.2857142857143,0.0,168.57142857142858,195.0,883.4285714285714
2011-04-12,3.142857142857143,0.0,21.571428571428573,7.857142857142858,16.0,66.28571428571429,1.0,26.714285714285715,2.428571428571429,0.0,6.428571428571429,367.7142857142857,0.0,168.42857142857142,195.0,882.5714285714286
2011-04-13,3.4285714285714284,0.0,21.714285714285715,7.571428571428571,16.0,65.85714285714286,1.0,27.142857142857142,2.2857142857142856,0.0,6.285714285714286,367.14285714285717,0.0,168.28571428571428,195.0,881.7142857142857
2011-04-14,3.7142857142857144,0.0,21.857142857142858,7.285714285714286,16.0,65.42857142857143,1.0,27.57142857142857,2.142857142857143,0.0,6.142857142857143,366.57142857142856,0.0,168.14285714285714,195.0,880.8571428571429
2011-04-15,4.0,0.0,22.0,7.0,16.0,65.0,1.0,28.0,2.0,0.0,6.0,366.0,0.0,168.0,195.0,880.0
2011-04-16,4.0,0.0,21.714285714285715,7.142857142857143,16.142857142857142,68.57142857142857,1.0,27.571428571428573,1.8571428571428572,0.0,6.0,366.85714285714283,0.0,168.14285714285714,195.71428571428572,884.7142857142857
2011-04-17,4.0,0.0,21.428571428571427,7.285714285714286,16.285714285714285,72.14285714285714,1.0,27.142857142857142,1.7142857142857144,0.0,6.0,367.7142857142857,0.0,168.28571428571428,196.42857142857142,889.4285714285714
2011-04-18,4.0,0.0,21.142857142857142,7.428571428571429,16.428571428571427,75.71428571428572,1.0,26.714285714285715,1.5714285714285714,0.0,6.0,368.57142857142856,0.0,168.42857142857142,197.14285714285714,894.1428571428571
2011-04-19,4.0,0.0,20.857142857142858,7.571428571428571,16.571428571428573,79.28571428571429,1.0,26.285714285714285,1.4285714285714286,0.0,6.0,369.42857142857144,0.0,168.57142857142858,197.85714285714286,898.8571428571429
2011-04-20,4.0,0.0,20.571428571428573,7.714285714285714,16.714285714285715,82.85714285714286,1.0,25.857142857142858,1.2857142857142858,0.0,6.0,370.2857142857143,0.0,168.71428571428572,198.57142857142858,903.5714285714286
2011-04-21,4.0,0.0,20.285714285714285,7.857142857142857,16.857142857142858,86.42857142857143,1.0,25.42857142857143,1.1428571428571428,0.0,6.0,371.14285714285717,0.0,168.85714285714286,199.28571428571428,908.2857142857143
2011-04-22,4.0,0.0,20.0,8.0,17.0,90.0,1.0,25.0,1.0,0.0,6.0,372.0,0.0,169.0,200.0,913.0
2011-04-23,4.0,0.0,19.857142857142858,7.714285714285714,17.0,90.28571428571429,1.1428571428571428,25.0,1.0,0.0,6.285714285714286,372.57142857142856,0.0,169.14285714285714,201.0,915.0
2011-04-24,4.0,0.0,19.714285714285715,7.428571428571429,17.0,90.57142857142857,1.2857142857142856,25.0,1.0,0.0,6.571428571428571,373.14285714285717,0.0,169.28571428571428,202.0,917.0
2011-04-25,4.0,0.0,19.571428571428573,7.142857142857143,17.0,90.85714285714286,1.4285714285714286,25.0,1.0,0.0,6.857142857142857,373.7142857142857,0.0,169.42857142857142,203.0,919.0
2011-04-26,4.0,0.0,19.428571428571427,6.857142857142858,17.0,91.14285714285714,1.5714285714285714,25.0,1.0,0.0,7.142857142857142,374.2857142857143,0.0,169.57142857142858,204.0,921.0
2011-04-27,4.0,0.0,19.285714285714285,6.571428571428571,17.0,91.42857142857143,1.7142857142857142,25.0,1.0,0.0,7.428571428571429,374.85714285714283,0.0,169.71428571428572,205.0,923.0
2011-04-28,4.0,0.0,19.142857142857142,6.285714285714286,17.0,91.71428571428571,1.8571428571428572,25.0,1.0,0.0,7.714285714285714,375.42857142857144,0.0,169.85714285714286,206.0,925.0
2011-04-29,4.0,0.0,19.0,6.0,17.0,92.0,2.0,25.0,1.0,0.0,8.0,376.0,0.0,170.0,207.0,927.0
2011-04-30,4.0,0.0,18.714285714285715,5.857142857142857,17.0,92.42857142857143,2.142857142857143,24.714285714285715,1.0,0.0,8.142857142857142,377.0,0.0,169.85714285714286,207.57142857142858,928.4285714285714
2011-05-01,4.0,0.0,18.428571428571427,5.714285714285714,17.0,92.85714285714286,2.2857142857142856,24.428571428571427,1.0,0.0,8.285714285714286,378.0,0.0,169.71428571428572,208.14285714285714,929.8571428571429
2011-05-02,4.0,0.0,18.142857142857142,5.571428571428571,17.0,93.28571428571429,2.4285714285714284,24.142857142857142,1.0,0.0,8.428571428571429,379.0,0.0,169.57142857142858,208.71428571428572,931.2857142857143
2011-05-03,4.0,0.0,17.857142857142858,5.428571428571429,17.0,93.71428571428571,2.571428571428571,23.857142857142858,1.0,0.0,8.571428571428571,380.0,0.0,169.42857142857142,209.28571428571428,932.7142857142857
2011-05-04,4.0,0.0,17.571428571428573,5.285714285714286,17.0,94.14285714285714,2.7142857142857144,23.571428571428573,1.0,0.0,8.714285714285714,381.0,0.0,169.28571428571428,209.85714285714286,934.1428571428571
2011-05-05,4.0,0.0,17.285714285714285,5.142857142857143,17.0,94.57142857142857,2.857142857142857,23.285714285714285,1.0,0.0,8.857142857142858,382.0,0.0,169.14285714285714,210.42857142857142,935.5714285714286
2011-05-06,4.0,0.0,17.0,5.0,17.0,95.0,3.0,23.0,1.0,0.0,9.0,383.0,0.0,169.0,211.0,937.0
2011-05-07,3.7142857142857144,0.0,17.0,5.0,17.0,95.57142857142857,2.7142857142857144,22.857142857142858,1.0,0.0,8.857142857142858,383.2857142857143,0.0,169.14285714285714,212.28571428571428,938.4285714285714
2011-05-08,3.428571428571429,0.0,17.0,5.0,17.0,96.14285714285714,2.428571428571429,22.714285714285715,1.0,0.0,8.714285714285714,383.57142857142856,0.0,169.28571428571428,213.57142857142858,939.8571428571429
2011-05-09,3.142857142857143,0.0,17.0,5.0,17.0,96.71428571428571,2.142857142857143,22.571428571428573,1.0,0.0,8.571428571428571,383.85714285714283,0.0,169.42857142857142,214.85714285714286,941.2857142857143
2011-05-10,2.857142857142857,0.0,17.0,5.0,17.0,97.28571428571429,1.8571428571428572,22.428571428571427,1.0,0.0,8.428571428571429,384.14285714285717,0.0,169.57142857142858,216.14285714285714,942.7142857142857
2011-05-11,2.5714285714285716,0.0,17.0,5.0,17.0,97.85714285714286,1.5714285714285716,22.285714285714285,1.0,0.0,8.285714285714286,384.42857142857144,0.0,169.71428571428572,217.42857142857142,944.1428571428571
2011-05-12,2.2857142857142856,0.0,17.0,5.0,17.0,98.42857142857143,1.2857142857142858,22.142857142857142,1.0,0.0,8.142857142857142,384.7142857142857,0.0,169.85714285714286,218.71428571428572,945.5714285714286
2011-05-13,2.0,0.0,17.0,5.0,17.0,99.0,1.0,22.0,1.0,0.0,8.0,385.0,0.0,170.0,220.0,947.0
2011-05-14,2.0,0.0,17.0,5.0,16.857142857142858,99.42857142857143,1.0,21.571428571428573,1.0,0.0,8.428571428571429,384.85714285714283,0.0,170.14285714285714,220.71428571428572,948.0
2011-05-15,2.0,0.0,17.0,5.0,16.714285714285715,99.85714285714286,1.0,21.142857142857142,1.0,0.0,8.857142857142858,384.7142857142857,0.0,170.28571428571428,221.42857142857142,949.0
2011-05-16,2.0,0.0,17.0,5.0,16.571428571428573,100.28571428571429,1.0,20.714285714285715,1.0,0.0,9.285714285714285,384.57142857142856,0.0,170.42857142857142,222.14285714285714,950.0
2011-05-17,2.0,0.0,17.0,5.0,16.428571428571427,100.71428571428571,1.0,20.285714285714285,1.0,0.0,9.714285714285714,384.42857142857144,0.0,170.57142857142858,222.85714285714286,951.0
2011-05-18,2.0,0.0,17.0,5.0,16.285714285714285,101.14285714285714,1.0,19.857142857142858,1.0,0.0,10.142857142857142,384.2857142857143,0.0,170.71428571428572,223.57142857142858,952.0
2011-05-19,2.0,0.0,17.0,5.0,16.142857142857142,101.57142857142857,1.0,19.42857142857143,1.0,0.0,10.571428571428571,384.14285714285717,0.0,170.85714285714286,224.28571428571428,953.0
2011-05-20,2.0,0.0,17.0,5.0,16.0,102.0,1.0,19.0,1.0,0.0,11.0,384.0,0.0,171.0,225.0,954.0
2011-05-21,2.0,0.0,16.857142857142858,5.0,16.0,102.42857142857143,1.0,18.857142857142858,1.0,0.0,10.857142857142858,385.42857142857144,0.0,170.85714285714286,224.28571428571428,954.5714285714286
2011-05-22,2.0,0.0,16.714285714285715,5.0,16.0,102.85714285714286,1.0,18.714285714285715,1.0,0.0,10.714285714285714,386.85714285714283,0.0,170.71428571428572,223.57142857142858,955.1428571428571
2011-05-23,2.0,0.0,16.571428571428573,5.0,16.0,103.28571428571429,1.0,18.571428571428573,1.0,0.0,10.571428571428571,388.2857142857143,0.0,170.57142857142858,222.85714285714286,955.7142857142857
2011-05-24,2.0,0.0,16.428571428571427,5.0,16.0,103.71428571428571,1.0,18.428571428571427,1.0,0.0,10.428571428571429,389.7142857142857,0.0,170.42857142857142,222.14285714285714,956.2857142857143
2011-05-25,2.0,0.0,16.285714285714285,5.0,16.0,104.14285714285714,1.0,18.285714285714285,1.0,0.0,10.285714285714286,391.14285714285717,0.0,170.28571428571428,221.42857142857142,956.8571428571429
2011-05-26,2.0,0.0,16.142857142857142,5.0,16.0,104.57142857142857,1.0,18.142857142857142,1.0,0.0,10.142857142857142,392.57142857142856,0.0,170.14285714285714,220.71428571428572,957.4285714285714
2011-05-27,2.0,0.0,16.0,5.0,16.0,105.0,1.0,18.0,1.0,0.0,10.0,394.0,0.0,170.0,220.0,958.0
2011-05-28,2.0,0.0,16.285714285714285,5.0,16.0,104.57142857142857,0.8571428571428572,17.571428571428573,1.0,0.0,10.285714285714286,394.2857142857143,0.0,169.85714285714286,220.42857142857142,958.1428571428571
2011-05-29,2.0,0.0,16.571428571428573,5.0,16.0,104.14285714285714,0.7142857142857143,17.142857142857142,1.0,0.0,10.571428571428571,394.57142857142856,0.0,169.71428571428572,220.85714285714286,958.2857142857143
2011-05-30,2.0,0.0,16.857142857142858,5.0,16.0,103.71428571428571,0.5714285714285714,16.714285714285715,1.0,0.0,10.857142857142858,394.85714285714283,0.0,169.57142857142858,221.28571428571428,958.4285714285714
2011-05-31,2.0,0.0,17.142857142857142,5.0,16.0,103.28571428571429,0.4285714285714286,16.285714285714285,1.0,0.0,11.142857142857142,395.14285714285717,0.0,169.42857142857142,221.71428571428572,958.5714285714286
2011-06-01,2.0,0.0,17.428571428571427,5.0,16.0,102.85714285714286,0.2857142857142858,15.857142857142858,1.0,0.0,11.428571428571429,395.42857142857144,0.0,169.28571428571428,222.14285714285714,958.7142857142857
2011-06-02,2.0,0.0,17.714285714285715,5.0,16.0,102.42857142857143,0.1428571428571429,15.428571428571429,1.0,0.0,11.714285714285714,395.7142857142857,0.0,169.14285714285714,222.57142857142858,958.8571428571429
2011-06-03,2.0,0.0,18.0,5.0,16.0,102.0,0.0,15.0,1.0,0.0,12.0,396.0,0.0,169.0,223.0,959.0
2011-06-04,2.0,0.0,18.428571428571427,4.714285714285714,16.571428571428573,103.0,0.0,15.428571428571429,1.0,0.0,11.714285714285714,395.2857142857143,0.0,169.14285714285714,223.14285714285714,960.4285714285714
2011-06-05,2.0,0.0,18.857142857142858,4.428571428571429,17.142857142857142,104.0,0.0,15.857142857142858,1.0,0.0,11.428571428571429,394.57142857142856,0.0,169.28571428571428,223.28571428571428,961.8571428571429
2011-06-06,2.0,0.0,19.285714285714285,4.142857142857143,17.714285714285715,105.0,0.0,16.285714285714285,1.0,0.0,11.142857142857142,393.85714285714283,0.0,169.42857142857142,223.42857142857142,963.2857142857143
2011-06-07,2.0,0.0,19.714285714285715,3.857142857142857,18.285714285714285,106.0,0.0,16.714285714285715,1.0,0.0,10.857142857142858,393.14285714285717,0.0,169.57142857142858,223.57142857142858,964.7142857142857
2011-06-08,2.0,0.0,20.142857142857142,3.5714285714285716,18.857142857142858,107.0,0.0,17.142857142857142,1.0,0.0,10.571428571428571,392.42857142857144,0.0,169.71428571428572,223.71428571428572,966.1428571428571
2011-06-09,2.0,0.0,20.57142857142857,3.2857142857142856,19.428571428571427,108.0,0.0,17.57142857142857,1.0,0.0,10.285714285714286,391.7142857142857,0.0,169.85714285714286,223.85714285714286,967.5714285714286
2011-06-10,2.0,0.0,21.0,3.0,20.0,109.0,0.0,18.0,1.0,0.0,10.0,391.0,0.0,170.0,224.0,969.0
2011-06-11,2.0,0.0,20.714285714285715,2.857142857142857,19.714285714285715,109.85714285714286,0.0,18.0,1.0,0.0,10.142857142857142,391.14285714285717,0.0,170.57142857142858,225.14285714285714,971.1428571428571
2011-06-12,2.0,0.0,20.428571428571427,2.7142857142857144,19.428571428571427,110.71428571428571,0.0,18.0,1.0,0.0,10.285714285714286,391.2857142857143,0.0,171.14285714285714,226.28571428571428,973.2857142857143
2011-06-13,2.0,0.0,20.142857142857142,2.5714285714285716,19.142857142857142,111.57142857142857,0.0,18.0,1.0,0.0,10.428571428571429,391.42857142857144,0.0,171.71428571428572,227.42857142857142,975.4285714285714
2011-06-14,2.0,0.0,19.857142857142858,2.428571428571429,18.857142857142858,112.42857142857143,0.0,18.0,1.0,0.0,10.571428571428571,391.57142857142856,0.0,172.28571428571428,228.57142857142858,977.5714285714286
2011-06-15,2.0,0.0,19.571428571428573,2.2857142857142856,18.571428571428573,113.28571428571429,0.0,18.0,1.0,0.0,10.714285714285714,391.7142857142857,0.0,172.85714285714286,229.71428571428572,979.7142857142857
2011-06-16,2.0,0.0,19.285714285714285,2.142857142857143,18.285714285714285,114.14285714285714,0.0,18.0,1.0,0.0,10.857142857142858,391.85714285714283,0.0,173.42857142857142,230.85714285714286,981.8571428571429
2011-06-17,2.0,0.0,19.0,2.0,18.0,115.0,0.0,18.0,1.0,0.0,11.0,392.0,0.0,174.0,232.0,984.0
2011-06-18,2.0,0.0,18.714285714285715,1.8571428571428572,18.428571428571427,114.42857142857143,0.0,18.285714285714285,1.1428571428571428,0.0,11.142857142857142,393.42857142857144,0.0,174.0,233.28571428571428,986.7142857142857
2011-06-19,2.0,0.0,18.428571428571427,1.7142857142857144,18.857142857142858,113.85714285714286,0.0,18.571428571428573,1.2857142857142856,0.0,11.285714285714286,394.85714285714283,0.0,174.0,234.57142857142858,989.4285714285714
2011-06-20,2.0,0.0,18.142857142857142,1.5714285714285714,19.285714285714285,113.28571428571429,0.0,18.857142857142858,1.4285714285714286,0.0,11.428571428571429,396.2857142857143,0.0,174.0,235.85714285714286,992.1428571428571
2011-06-21,2.0,0.0,17.857142857142858,1.4285714285714286,19.714285714285715,112.71428571428571,0.0,19.142857142857142,1.5714285714285714,0.0,11.571428571428571,397.7142857142857,0.0,174.0,237.14285714285714,994.8571428571429
2011-06-22,2.0,0.0,17.571428571428573,1.2857142857142858,20.142857142857142,112.14285714285714,0.0,19.428571428571427,1.7142857142857142,0.0,11.714285714285714,399.14285714285717,0.0,174.0,238.42857142857142,997.5714285714286
