date,Cana Woodford,DJ-Niobrara,Eagle Ford,Permian,Williston,Total US RigCount,wti_spot_lag_15,wti_spot_lag_9,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import_smooth,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod_smooth,usa_l48_prod,opec_tot_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons_smooth,oecd_cons,non-oecd_cons_smooth,non-oecd_cons,world_cons_smooth,world_cons,rig_change_4bin_week+4,rig_change_4bin_week+8
2018-05-18,72.0,24.0,65.0,467.0,56.0,844.0,62.014,61.276,71.296,78.75399999999998,71.306,71.372,71.15,70.71600000000002,5.823250000000019,6.4110000000000005,1099.468,661.336,10.194249999999991,10.245,36.50572602312903,33.00538709677419,1.7768387096774192,63.555188235032254,61.276,47.453986914838715,61.276,53.27072415029032,61.276,100.72471106512906,+,+
2018-05-11,70.0,24.0,66.0,463.0,57.0,844.0,65.318,61.654,70.556,76.29400000000003,70.598,70.52600000000001,70.242,69.78799999999998,5.7550000000000185,5.035,1094.391,662.0369999999999,10.154249999999992,10.221,36.49436398419355,33.08058064516129,1.8522580645161293,63.38629362554839,61.654,47.31592258825807,61.654,53.13566171093548,61.654,100.45158429919356,+,+
2018-05-04,69.0,22.0,67.0,458.0,57.0,834.0,65.138,62.07000000000001,68.38199999999999,74.422,68.38,68.244,67.85999999999999,67.33800000000001,6.041500000000019,5.446000000000001,1097.315,663.557,10.111999999999993,10.201,36.48300194525807,33.15577419354839,1.9276774193548387,63.21739901606452,62.07000000000001,47.177858261677414,62.07000000000001,53.00059927158065,62.07000000000001,100.17845753325807,++,+
2018-04-27,70.0,21.0,67.0,452.0,56.0,825.0,63.77,62.47,67.91199999999999,74.982,68.13600000000001,68.00399999999999,67.618,67.06800000000001,6.541250000000018,6.401,1100.221,664.2660000000001,10.068499999999993,10.11,36.49539665586667,33.21,1.9666666666666663,63.134374905733345,62.47,47.10169531826666,62.47,52.89978927473332,62.47,100.00148459299999,++,+
2018-04-20,61.0,23.0,68.0,453.0,53.0,820.0,63.25599999999999,60.562,67.546,73.61800000000002,67.57600000000001,67.582,67.31800000000001,66.78999999999999,6.371750000000018,6.138,1094.455,664.7180000000001,10.026499999999993,10.085,36.525608928633325,33.2485,1.9783333333333333,63.115753669766676,60.562,47.07195841223334,60.562,52.824668609766675,60.562,99.896627022,++,+
2018-04-13,65.0,24.0,69.0,445.0,55.0,815.0,61.3625,62.014,66.02199999999999,71.244,66.042,65.97800000000001,65.69,65.196,6.479750000000019,6.181,1093.0230000000001,665.456,9.984499999999993,10.052,36.5558212014,33.287,1.99,63.0971324338,62.014,47.0422215062,62.014,52.74954794479999,62.014,99.79176945100001,++,++
2018-04-06,63.0,24.0,66.0,444.0,55.0,808.0,59.88,65.318,63.074,67.426,63.098,63.083999999999996,62.86600000000001,62.468,6.310500000000018,7.445,1094.094,665.456,9.944499999999994,10.027000000000001,36.58603347416667,33.325500000000005,2.0016666666666665,63.07851119783335,65.318,47.01248460016665,65.318,52.674427279833324,65.318,99.68691188,++,++
2018-03-30,61.0,24.0,64.0,442.0,54.0,797.0,57.86800000000001,65.138,64.9675,68.6475,65.012,64.936,64.60600000000001,64.10400000000001,5.973750000000018,5.723,1090.788,665.456,9.905749999999994,9.942,36.61447331003226,33.35661290322581,2.0093548387096773,63.053923416935476,65.138,47.075216358548396,65.138,52.597119236387094,65.138,99.67233559493549,++,++
2018-03-23,57.0,24.0,64.0,444.0,54.0,804.0,57.168000000000006,63.77,64.10600000000001,67.396,64.16199999999999,64.102,63.786,63.324,6.169250000000018,6.57,1095.407,665.4580000000001,9.883249999999995,9.917,36.638482053645156,33.36925806451613,2.007096774193548,63.01441927370968,63.77,47.36911977796774,63.77,52.51434274674193,63.77,99.88346252470969,+,+
2018-03-16,63.0,23.0,63.0,437.0,54.0,800.0,56.916000000000004,63.25599999999999,61.276,64.138,61.312,61.352,61.22000000000001,60.94600000000001,5.9860000000000175,5.504,1093.764,665.4580000000001,9.846999999999994,9.892000000000001,36.66249079725807,33.381903225806454,2.0048387096774194,62.974915130483865,63.25599999999999,47.663023197387105,63.25599999999999,52.431566257096776,63.25599999999999,100.09458945448387,+,++
2018-03-09,61.0,24.0,63.0,436.0,51.0,796.0,57.812,61.3625,61.654,65.11999999999999,61.69600000000001,61.56800000000001,61.31199999999999,60.93399999999999,5.854250000000018,6.098,1096.386,665.4580000000001,9.814499999999994,9.872,36.68649954087097,33.39454838709677,2.00258064516129,62.935410987258074,61.3625,47.95692661680645,61.3625,52.34878976745161,61.3625,100.30571638425806,+,+
2018-03-02,68.0,25.0,63.0,434.0,48.0,800.0,57.4675,59.88,62.07000000000001,66.024,62.16,62.00599999999999,61.68800000000001,61.246,5.971250000000018,6.505,1091.364,665.4580000000001,9.784499999999994,9.852,36.710508284483865,33.407193548387106,2.000322580645161,62.89590684403226,59.88,48.250830036225814,59.88,52.26601327780645,59.88,100.51684331403227,-,+
2018-02-23,69.0,26.0,62.0,435.0,50.0,799.0,55.81399999999999,57.86800000000001,62.47,65.52000000000001,62.316,62.174,61.861999999999995,61.431999999999995,5.9962500000000185,5.837000000000001,1088.779,665.2810000000001,9.753249999999994,9.772,36.76678802028571,33.41907142857143,1.9721428571428568,62.80289205307143,57.86800000000001,48.309491291785704,57.86800000000001,52.31325541771429,57.86800000000001,100.6227467095,+,+
2018-02-16,67.0,25.0,62.0,433.0,49.0,798.0,57.052,57.168000000000006,60.562,62.718,60.42,60.26800000000001,59.94600000000001,59.538000000000004,6.203250000000018,4.977,1085.351,664.872,9.663249999999994,9.762,36.82844625478571,33.43082142857143,1.9396428571428568,62.70095882082143,57.168000000000006,48.32894552003572,57.168000000000006,52.382167329214276,57.168000000000006,100.71111284924999,+,+
2018-02-09,66.0,26.0,61.0,437.0,50.0,791.0,54.594,56.916000000000004,62.014,65.49600000000001,61.93600000000001,61.68400000000001,61.31800000000001,60.924,6.616500000000018,6.566,1087.663,665.568,9.565749999999994,9.752,36.89010448928571,33.442571428571426,1.9071428571428573,62.599025588571436,56.916000000000004,48.34839974828572,56.916000000000004,52.45107924071429,56.916000000000004,100.799478989,+,+
2018-02-02,68.0,26.0,58.0,427.0,46.0,765.0,52.50599999999999,57.812,65.318,68.00399999999999,65.208,64.98400000000001,64.66799999999999,64.27000000000001,6.6502500000000175,6.605,1085.402,665.148,9.439249999999994,9.727,36.95176272378571,33.45432142857143,1.8746428571428573,62.49709235632143,57.812,48.36785397653572,57.812,52.51999115221428,57.812,100.88784512875,++,+
2018-01-26,68.0,25.0,58.0,427.0,45.0,759.0,51.74,57.4675,65.138,70.03999999999999,65.044,64.91600000000001,64.664,64.322,6.659750000000017,6.665,1083.045,664.686,9.252249999999995,9.412,36.991140778806454,33.47729032258065,1.8583870967741936,62.402270224967744,57.4675,48.204248048903224,57.4675,52.264148345903216,57.4675,100.46839639480646,++,++
2018-01-19,71.0,24.0,58.0,409.0,45.0,747.0,50.77,55.81399999999999,63.77,69.388,63.864,63.804,63.626000000000005,63.402,6.616250000000017,6.63,1076.037,664.454,9.217249999999995,9.372,37.02680547058065,33.502129032258075,1.8448387096774197,62.308633277096774,55.81399999999999,48.01013209529032,55.81399999999999,51.95417975329032,55.81399999999999,99.96431184858065,++,++
2018-01-12,73.0,25.0,62.0,403.0,46.0,752.0,50.232,57.052,63.25599999999999,69.47,63.27200000000001,63.18400000000001,63.004,62.78399999999999,6.6545000000000165,6.7010000000000005,1076.872,664.2180000000001,9.185999999999995,9.246,37.06247016235485,33.526967741935486,1.8312903225806447,62.21499632922582,57.052,47.816016141677416,57.052,51.64421116067742,57.052,99.46022730235485,++,++
2018-01-05,73.0,25.0,62.0,400.0,46.0,742.0,51.773999999999994,54.594,61.3625,67.81,61.174,61.136,61.03399999999999,60.87000000000001,6.473250000000016,6.643,1083.262,663.747,9.192249999999994,8.979,37.098134854129036,33.551806451612904,1.8177419354838709,62.12135938135485,54.594,47.62190018806453,54.594,51.33424256806451,54.594,98.95614275612905,++,++
2017-12-29,73.0,26.0,63.0,398.0,47.0,747.0,50.123999999999995,52.50599999999999,59.88,66.52,59.9675,60.0,59.975,59.865,6.381750000000016,6.4910000000000005,1088.211,663.748,9.261499999999995,9.272,37.090249468645155,33.562225806451615,1.833225806451613,62.06173350558065,52.50599999999999,47.60235607829032,52.50599999999999,51.15748868396774,52.50599999999999,98.75984476225807,+,++
2017-12-22,73.0,23.0,63.0,398.0,49.0,747.0,49.066,51.74,57.86800000000001,64.36399999999999,57.908,57.97000000000001,57.97000000000001,57.91600000000001,6.220000000000017,6.7829999999999995,1095.274,663.3919999999999,9.241249999999996,9.247,37.02429731348387,33.55341935483871,1.8874193548387097,62.047455725935485,51.74,47.81557442696774,51.74,51.158354411225794,51.74,98.97392883819354,-,++
2017-12-15,69.0,23.0,63.0,397.0,48.0,747.0,48.575,50.77,57.168000000000006,64.354,57.214,57.242,57.18400000000001,57.108,6.003500000000018,5.976,1099.785,663.294,9.222249999999995,9.271,36.95834515832258,33.54461290322581,1.9416129032258065,62.03317794629032,50.77,48.02879277564517,50.77,51.15922013848387,50.77,99.18801291412905,+,++
2017-12-08,73.0,23.0,63.0,400.0,47.0,751.0,46.67999999999999,50.232,56.916000000000004,63.076,57.02,57.076,57.068000000000005,57.036,6.080000000000018,6.277,1105.897,662.9110000000001,9.192249999999994,9.256,36.89239300316129,33.535806451612906,1.9958064516129033,62.01890016664515,50.232,48.24201112432257,50.232,51.16008586574194,50.232,99.4020969900645,-,+
2017-12-01,72.0,25.0,60.0,397.0,48.0,749.0,47.676,51.773999999999994,57.812,63.73,57.832,57.88,57.82000000000001,57.69,6.203000000000018,5.843999999999999,1110.766,662.663,9.160999999999994,9.191,36.826440848000004,33.527,2.05,62.004622387,51.773999999999994,48.455229473,51.773999999999994,51.160951593,51.773999999999994,99.61618106600001,-,+
2017-11-24,73.0,26.0,60.0,393.0,47.0,747.0,47.524,50.123999999999995,57.4675,62.67800000000001,56.98,57.12000000000001,57.14333333333334,57.1,6.369000000000018,5.917000000000001,1118.8239999999998,665.1110000000001,9.140999999999995,9.171,36.843826922766674,33.55826666666667,2.05,62.16316700773333,50.123999999999995,48.472440141533326,50.123999999999995,51.51598694966667,50.123999999999995,99.98842709120001,-,-
2017-11-17,74.0,25.0,60.0,391.0,47.0,738.0,49.076,49.066,55.81399999999999,61.523999999999994,55.896,56.088,56.224,56.338,6.249250000000018,6.282,1124.617,667.475,9.109749999999995,9.151,36.86121299753333,33.58953333333333,2.05,62.32171162846665,49.066,48.48965081006667,49.066,51.871022306333344,49.066,100.3606731164,+,+
2017-11-10,73.0,26.0,60.0,386.0,48.0,738.0,49.52,48.575,57.052,64.28599999999999,57.13250000000001,57.36,57.5175,57.58,6.228500000000017,6.769,1128.197,669.2,9.072749999999994,9.131,36.8785990723,33.6208,2.05,62.4802562492,48.575,48.506861478599994,48.575,52.226057663,48.575,100.7329191416,+,+
2017-11-03,66.0,26.0,60.0,380.0,48.0,729.0,48.26600000000001,46.67999999999999,54.594,61.038000000000004,54.602,54.82000000000001,54.931999999999995,54.972,5.9575000000000164,6.507999999999999,1127.049,669.9060000000001,8.763499999999993,9.111,36.895985147066675,33.65206666666667,2.05,62.63880086993333,46.67999999999999,48.52407214713334,46.67999999999999,52.581093019666675,46.67999999999999,101.1051651668,++,+
2017-10-27,66.0,24.0,60.0,379.0,49.0,737.0,46.406000000000006,47.676,52.50599999999999,58.576,52.618,52.826,52.95,53.03,5.917250000000017,5.438,1125.493,670.587,8.729999999999993,9.046,36.92598427829032,33.69632258064517,2.043548387096774,62.562360465580646,47.676,48.33794734809678,47.676,52.436891638483864,47.676,100.77483898658063,+,+
2017-10-20,62.0,24.0,60.0,378.0,51.0,736.0,45.506,47.524,51.74,57.776,51.71,51.972,52.16799999999999,52.29600000000001,5.865250000000017,6.199,1128.718,671.377,8.734499999999993,9.003,36.961028632096784,33.745774193548385,2.0345161290322578,62.39192605119354,47.524,48.07048836203226,47.524,52.09299556216129,47.524,100.16348392419356,+,+
2017-10-13,60.0,24.0,58.0,384.0,51.0,743.0,44.96,49.076,50.77,56.206,51.0675,51.3725,51.58,51.74,5.799500000000018,5.685,1128.1760000000002,671.691,8.749749999999993,7.894,36.996072985903226,33.79522580645161,2.025483870967742,62.22149163680645,49.076,47.80302937596775,49.076,51.749099485838705,49.076,99.5521288618065,-,+
2017-10-06,60.0,26.0,62.0,383.0,50.0,748.0,44.62600000000001,49.52,50.232,56.076,50.212,50.55200000000001,50.818000000000005,50.99,5.9882500000000185,6.347,1134.665,672.449,9.038249999999994,8.977,37.03111733970968,33.84467741935484,2.016451612903225,62.051057222419345,49.52,47.53557038990323,49.52,51.40520340951613,49.52,98.94077379941936,--,+
2017-09-29,62.0,25.0,60.0,385.0,50.0,750.0,43.09,48.26600000000001,51.773999999999994,58.75,51.89400000000001,52.19200000000001,52.404,52.504,5.828000000000018,5.23,1138.612,673.6489999999999,9.011249999999993,9.064,37.07367818553334,33.881,1.998,61.877908464666675,48.26600000000001,47.362303727,48.26600000000001,51.251934964200004,48.26600000000001,98.61423869120001,-,-
2017-09-22,63.0,26.0,60.0,386.0,49.0,744.0,45.3,46.406000000000006,50.123999999999995,57.03399999999999,50.20199999999999,50.58,50.891999999999996,51.11,6.253000000000018,5.936,1145.587,674.6010000000001,8.816999999999993,9.064,37.1350302614,33.8845,1.956,61.697973848500006,46.406000000000006,47.424517871999996,46.406000000000006,51.575235596400006,46.406000000000006,98.9997534684,-,-
2017-09-15,64.0,28.0,63.0,380.0,52.0,749.0,46.566,45.506,49.066,55.544,49.076,49.582,49.961999999999996,50.246,6.519750000000018,6.44,1148.229,675.3969999999999,8.818499999999993,9.048,37.19638233726668,33.888000000000005,1.9140000000000001,61.51803923233333,45.506,47.486732017,45.506,51.898536228599994,45.506,99.38526824559999,-,-
2017-09-08,67.0,29.0,65.0,382.0,53.0,756.0,48.48,44.96,48.575,53.88399999999999,48.5975,49.0875,49.5,49.83750000000001,6.873250000000017,5.706,1145.248,677.007,8.826999999999993,8.869,37.257734413133335,33.8915,1.8719999999999999,61.33810461616667,44.96,47.548946162,44.96,52.221836860799996,44.96,99.7707830228,-,--
2017-09-01,65.0,30.0,65.0,380.0,52.0,759.0,50.214,44.62600000000001,46.67999999999999,52.252,46.69799999999999,47.284000000000006,47.752,48.11,7.259000000000016,6.93,1140.953,678.6,8.877249999999993,8.287,37.319086489,33.895,1.83,61.15817,44.62600000000001,47.611160307,44.62600000000001,52.545137493,44.62600000000001,100.1562978,-,-
2017-08-25,69.0,30.0,66.0,377.0,52.0,759.0,49.24399999999999,43.09,47.676,52.028,47.744,47.96,48.152,48.316,7.290250000000016,7.002999999999999,1136.653,678.88,9.066749999999994,9.07,37.281412654967745,33.886419354838715,1.8548387096774197,61.1710466783871,43.09,47.691355130258074,43.09,52.247389930096766,43.09,99.93874506035485,-,-
2017-08-18,67.0,30.0,68.0,377.0,51.0,763.0,47.044,45.3,47.524,50.582,47.50400000000001,47.653999999999996,47.808,47.94000000000001,7.427250000000018,7.854,1142.048,678.883,9.056749999999994,9.082,37.24373882093549,33.87783870967742,1.879677419354839,61.18392335677419,45.3,47.77154995351613,45.3,51.94964236719355,45.3,99.72119232070969,-,-
2017-08-11,63.0,30.0,69.0,377.0,53.0,768.0,47.21,46.566,49.076,51.964,49.106,49.272,49.426,49.568000000000005,7.217250000000018,7.249,1145.375,678.883,9.037499999999994,9.07,37.20606498690322,33.86925806451613,1.904516129032258,61.19680003516129,46.566,47.851744776774204,46.566,51.65189480429032,46.566,99.5036395810645,-,-
2017-08-04,60.0,30.0,70.0,379.0,53.0,765.0,49.122,48.48,49.52,52.04200000000001,49.50600000000001,49.64,49.778,49.903999999999996,7.222000000000017,7.055,1154.32,678.883,9.012499999999994,9.045,37.16839115287097,33.860677419354836,1.9293548387096773,61.20967671354838,48.48,47.93193960003225,48.48,51.3541472413871,48.48,99.28608684141935,-,-
2017-07-28,63.0,29.0,67.0,379.0,54.0,766.0,51.094,50.214,48.26600000000001,49.95,48.346,48.472,48.63,48.773999999999994,7.1312500000000165,7.551,1160.772,678.8839999999999,8.986249999999993,9.03,37.17833024064515,33.86964516129032,1.935483870967742,61.28863366251613,50.214,47.93015333580646,50.214,51.23296972570968,50.214,99.16312306151613,-,-
2017-07-21,59.0,30.0,69.0,374.0,54.0,764.0,53.1875,49.24399999999999,46.406000000000006,47.986,46.42,46.602,46.792,47.03,6.987000000000016,7.013999999999999,1162.3,678.885,8.957499999999992,9.005,37.22397901977419,33.891774193548386,1.9275806451612905,61.41715081441936,49.24399999999999,47.86688125596774,49.24399999999999,51.24421974545161,49.24399999999999,99.11110100141933,-,-
2017-07-14,59.0,29.0,71.0,373.0,53.0,765.0,51.264,47.044,45.506,47.104,45.51,45.698,45.864,46.082,7.105500000000017,7.268,1169.508,678.885,8.908749999999992,8.97,37.269627798903215,33.91390322580645,1.9196774193548387,61.545667966322576,47.044,47.80360917612904,47.044,51.25546976519354,47.044,99.05907894132257,+,-
2017-07-07,63.0,27.0,76.0,369.0,52.0,763.0,49.13799999999999,47.21,44.96,48.172,45.4875,45.67999999999999,45.8725,46.12000000000001,7.128250000000018,6.692,1174.237,678.887,8.882499999999993,8.94,37.31527657803226,33.936032258064515,1.9117741935483872,61.674185118225815,47.21,47.74033709629033,47.21,51.266719784935475,47.21,99.0070568812258,+,-
2017-06-30,59.0,27.0,76.0,370.0,52.0,756.0,47.28,49.122,44.62600000000001,46.162,44.666,44.916,45.14999999999999,45.424,7.281000000000018,6.974,1184.951,682.0369999999999,8.857499999999993,8.915,37.34658909716666,33.946,1.903333333333333,61.76872216553333,49.122,47.70224082866667,49.122,51.32807247833333,49.122,99.03031330700001,+,+
2017-06-23,60.0,28.0,76.0,369.0,52.0,758.0,48.034,51.094,43.09,44.626000000000005,43.141999999999996,43.386,43.623999999999995,43.88,7.483500000000017,7.4879999999999995,1191.649,682.436,8.832499999999992,8.81,37.29188405633333,33.883,1.8916666666666664,61.65937858526666,51.094,47.815199434333344,51.094,51.69004121366667,51.094,99.505240648,+,+
2017-06-16,59.0,27.0,75.0,368.0,49.0,747.0,50.5,53.1875,45.3,46.182,45.294,45.513999999999996,45.74,45.942,7.282000000000017,7.359,1192.937,683.842,8.838749999999992,8.865,37.237179015500004,33.82,1.88,61.550035005,53.1875,47.92815804,53.1875,52.052009948999995,53.1875,99.980167989,+,+
2017-06-09,60.0,27.0,76.0,368.0,46.0,741.0,53.56399999999999,51.264,46.566,47.276,46.556000000000004,46.77200000000001,46.982,47.162,7.359500000000017,7.303,1196.171,684.625,8.826249999999991,8.84,37.18247397466667,33.757,1.8683333333333332,61.44069142473332,51.264,48.041116645666655,51.264,52.41397868433332,51.264,100.45509533,++,+
2017-06-02,56.0,28.0,78.0,364.0,46.0,733.0,54.025,49.13799999999999,48.48,50.233999999999995,48.49999999999999,48.735,48.92,49.06,7.409750000000017,7.784,1198.233,685.0260000000001,8.81499999999999,8.815,37.127768933833345,33.694,1.856666666666667,61.331347844466656,49.13799999999999,48.15407525133333,49.13799999999999,52.77594741966665,49.13799999999999,100.930022671,++,+
2017-05-26,56.0,27.0,77.0,362.0,45.0,722.0,53.22000000000001,47.28,50.214,52.58399999999999,50.452,50.726000000000006,50.92799999999999,51.088,7.195500000000017,6.682,1196.594,686.682,8.806999999999992,8.835,37.044664544129034,33.649,1.9024193548387096,61.2463193434516,47.28,47.97504825332258,47.28,52.67282578216129,47.28,100.64787403548388,++,++
2017-05-19,53.0,23.0,77.0,361.0,44.0,720.0,52.88,48.034,49.24399999999999,51.75,49.252,49.58,49.844,50.08,7.456500000000016,7.669,1204.001,687.6610000000001,8.789999999999992,8.815,36.9568269296129,33.607,1.9577419354838708,61.16534335564516,48.034,47.74735698803226,48.034,52.492189082516134,48.034,100.2395460705484,++,++
2017-05-12,53.0,25.0,75.0,357.0,44.0,712.0,53.328,50.5,47.044,48.004,47.062,47.43600000000001,47.756,48.03000000000001,7.4792500000000155,7.504,1208.8310000000001,688.059,8.771749999999994,8.795,36.868989315096776,33.565000000000005,2.0130645161290324,61.08436736783871,50.5,47.51966572274194,50.5,52.31155238287096,50.5,99.83121810561286,++,++
2017-05-05,51.0,25.0,75.0,349.0,43.0,703.0,52.742,53.56399999999999,47.21,48.70399999999999,47.211999999999996,47.566,47.838,48.09400000000001,7.414500000000016,6.9270000000000005,1211.312,688.7869999999999,8.753499999999994,8.783,36.78115170058064,33.523,2.068387096774193,61.003391380032255,53.56399999999999,47.29197445745162,53.56399999999999,52.130915683225815,53.56399999999999,99.42289014067741,++,++
2017-04-28,55.0,25.0,76.0,342.0,44.0,697.0,51.82249999999999,54.025,49.122,49.54600000000001,49.342,49.674,49.93600000000001,50.18400000000001,7.480000000000016,7.726,1217.11,689.3380000000001,8.732999999999993,8.767000000000001,36.6831414345,33.462700000000005,2.114,60.9099831483,54.025,47.06095034609999,54.025,51.8841176216,54.025,98.9450679677,++,++
2017-04-21,51.0,25.0,71.0,340.0,44.0,688.0,52.066,53.22000000000001,51.094,52.082,51.078,51.49800000000001,51.84400000000001,52.11800000000001,7.367250000000016,7.76,1219.512,690.81,8.707749999999992,8.742,36.571567633,33.378,2.146666666666667,60.79999859133334,53.22000000000001,46.82548244,53.22000000000001,51.54910441066666,53.22000000000001,98.37458685066669,++,++
2017-04-14,52.0,24.0,68.0,339.0,43.0,683.0,53.3425,52.88,53.1875,54.83,53.1925,53.5975,53.9225,54.1475,7.2307500000000156,7.245,1223.654,691.311,8.678749999999992,8.722000000000001,36.4599938315,33.2933,2.1793333333333336,60.690014034366676,52.88,46.5900145339,52.88,51.214091199733325,52.88,97.80410573363335,++,++
2017-04-07,50.0,23.0,65.0,331.0,42.0,672.0,53.595,53.328,51.264,53.278,51.27200000000001,51.718,52.06600000000001,52.321999999999996,7.358750000000016,7.189,1224.887,691.51,8.648499999999991,8.701,36.34842003,33.208600000000004,2.2119999999999997,60.5800294774,53.328,46.354546627800005,53.328,50.8790779888,53.328,97.2336246166,++,++
2017-03-31,48.0,23.0,66.0,319.0,42.0,662.0,51.956,52.742,49.13799999999999,51.33,49.312,49.81,50.166000000000004,50.418,7.233500000000015,7.275,1227.678,692.135,8.618499999999992,8.666,36.245883698354845,33.1341935483871,2.240806451612904,60.49927957129032,52.742,46.20487927135485,52.742,50.612574694645154,52.742,96.817453966,++,++
2017-03-24,50.0,25.0,65.0,315.0,43.0,652.0,51.913999999999994,51.82249999999999,47.28,50.102,47.854,48.5,48.943999999999996,49.25599999999999,7.228000000000015,7.2139999999999995,1226.636,692.659,8.592249999999991,8.626,36.19757218583871,33.121548387096766,2.246451612903226,60.59393757032258,51.82249999999999,46.570015212838705,51.82249999999999,50.75713090116129,51.82249999999999,97.327146114,++,++
2017-03-17,48.0,25.0,63.0,308.0,42.0,631.0,50.974,52.066,48.034,50.294,48.501999999999995,49.044,49.468,49.792,7.141500000000014,7.757000000000001,1226.493,693.383,8.564499999999992,8.601,36.14926067332258,33.10890322580645,2.2520967741935487,60.68859556935484,52.066,46.935151154322575,52.066,50.901687107677425,52.066,97.836838262,++,++
2017-03-10,49.0,24.0,63.0,309.0,38.0,617.0,48.628,53.3425,50.5,52.784000000000006,50.878,51.408,51.81399999999999,52.13399999999999,6.721000000000013,6.688,1222.165,694.0089999999999,8.534999999999991,8.581,36.10094916080645,33.09625806451613,2.257741935483871,60.783253568387096,53.3425,47.30028709580645,53.3425,51.04624331419353,53.3425,98.34653041,++,++
2017-03-03,50.0,20.0,64.0,308.0,38.0,609.0,47.2475,53.595,53.56399999999999,54.402,53.566,53.996,54.316,54.57000000000001,6.915250000000013,7.252999999999999,1223.218,694.825,8.506249999999993,8.561,36.05263764829032,33.083612903225806,2.263387096774194,60.877911567419346,53.595,47.66542303729032,53.595,51.190799520709675,53.595,98.856222558,++,++
2017-02-24,51.0,21.0,59.0,306.0,35.0,602.0,45.153999999999996,51.956,54.025,55.4,54.02250000000001,54.335,54.575,54.7675,7.303250000000013,6.867999999999999,1215.26,695.076,8.480999999999993,8.515,36.12578319882143,33.13035714285714,2.2480357142857144,60.92940556285714,51.956,47.63233381807143,51.956,51.00594055578571,51.956,98.63827437385713,++,++
2017-02-17,49.0,21.0,55.0,303.0,36.0,597.0,44.61,51.913999999999994,53.22000000000001,54.464,53.2,53.654,54.032,54.348,7.521500000000012,6.075,1213.761,695.078,8.448999999999993,8.482999999999999,36.247511574571426,33.200857142857146,2.2242857142857138,60.96363395685714,51.913999999999994,47.43995453457143,51.913999999999994,50.68931552228572,51.913999999999994,98.12927005685715,++,++
2017-02-10,51.0,21.0,54.0,301.0,37.0,591.0,45.508,50.974,52.88,54.482000000000006,52.876000000000005,53.422,53.898,54.302,7.805500000000011,7.465,1213.197,695.078,8.436249999999994,8.466000000000001,36.36923995032143,33.27135714285714,2.2005357142857145,60.99786235085714,50.974,47.247575251071424,50.974,50.372690488785715,50.974,97.62026573985712,++,++
2017-02-03,56.0,21.0,51.0,295.0,37.0,583.0,49.361999999999995,48.628,53.328,55.534000000000006,53.338,53.95799999999999,54.474,54.90599999999999,7.857750000000011,8.805,1203.67,695.078,8.427499999999995,8.46,36.49096832607143,33.341857142857144,2.1767857142857143,61.032090744857136,48.628,47.05519596757143,48.628,50.05606545528571,48.628,97.11126142285713,++,++
2017-01-27,49.0,20.0,49.0,291.0,37.0,566.0,50.556,47.2475,52.742,54.90600000000001,53.126000000000005,53.776,54.346,54.821999999999996,7.737750000000011,7.7410000000000005,1189.8410000000001,695.079,8.420249999999996,8.387,36.55799278312904,33.352000000000004,2.140967741935484,60.986437404225796,47.2475,46.84189198170967,47.2475,49.85737447225807,47.2475,96.69926645396774,++,++
2017-01-20,45.0,23.0,43.0,281.0,35.0,551.0,50.288000000000004,45.153999999999996,51.82249999999999,54.193999999999996,51.83750000000001,52.6225,53.3725,54.06,7.426750000000011,7.211,1183.377,695.081,8.383749999999996,8.432,36.603135672709676,33.338,2.100322580645161,60.908831369741925,45.153999999999996,46.620218114903224,45.153999999999996,49.705857109419355,45.153999999999996,96.32607522432258,++,++
2017-01-13,36.0,23.0,41.0,268.0,32.0,522.0,49.484,44.61,52.066,54.016000000000005,52.082,52.924,53.74400000000001,54.482000000000006,7.509000000000011,7.6739999999999995,1180.537,695.081,8.335999999999995,8.431000000000001,36.64827856229032,33.324,2.0596774193548386,60.831225335258075,44.61,46.39854424809678,44.61,49.554339746580645,44.61,95.95288399467744,++,++
2017-01-06,36.0,25.0,40.0,267.0,33.0,529.0,46.552,45.508,53.3425,55.12750000000001,53.335,54.265,55.085,55.77500000000001,7.5690000000000115,8.325,1178.191,695.082,8.295999999999996,8.431000000000001,36.69342145187097,33.309999999999995,2.0190322580645157,60.753619300774204,45.508,46.17687038129033,45.508,49.40282238374194,45.508,95.57969276503228,++,++
2016-12-30,36.0,25.0,40.0,264.0,33.0,525.0,44.59599999999999,49.361999999999995,53.595,54.4425,53.8625,54.78,55.52500000000001,56.11750000000001,7.206500000000012,6.497000000000001,1174.094,695.082,8.257249999999996,8.241,36.775948435258066,33.3,1.9293736774193548,60.716815771774186,49.361999999999995,46.159953644354836,49.361999999999995,49.39323227019355,49.361999999999995,95.5531859145484,++,++
2016-12-23,35.0,25.0,39.0,262.0,32.0,523.0,44.34,50.556,51.956,53.81399999999999,52.562,53.50400000000001,54.29,54.91,7.533250000000011,7.54,1181.145,695.082,8.240749999999997,8.241,36.951935653161286,33.3,1.7171815483870967,60.78201850648387,50.556,46.654929732096775,50.556,49.73846027987097,50.556,96.39339001196774,++,++
