date,Total US RigCount,wti_spot_lag_14__benford_correlation,oecd_cons_smooth__benford_correlation,wti_fut_4__benford_correlation,wti_spot__benford_correlation,usa_net_import__benford_correlation,opec_surp_capac__range_count__max_1__min_-1,usa_l48_prod__abs_energy,brent_spot__benford_correlation,opec_surp_capac__abs_energy,wti_spot_lag_14,brent_spot,usa_net_import,usa_l48_prod,opec_surp_capac
2020-04-24,378.0,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.06291512241389041,0.29565697763773563,0.0,134.56,0.8641230464899805,35.708266238832366,58.288,14.236,2.0,11.6,5.9756394
2020-04-17,438.0,-0.20094583070946112,-0.14527956152245,0.06291512241389041,0.29565697763773563,0.29565697763773563,0.0,136.89,0.29565697763773563,20.93469511784704,60.84,20.042,2.047,11.7,4.5754448
2020-04-10,504.0,-0.20094583070946112,-0.14527956152245,0.06291512241389041,0.29565697763773563,0.29565697763773563,0.0,139.24,0.29565697763773563,10.082213832600038,61.622,22.5325,2.244,11.8,3.1752502
2020-04-03,562.0,-0.20094583070946112,-0.14527956152245,0.06291512241389041,0.29565697763773563,0.06291512241389041,0.0,141.61,0.8641230464899805,3.1508223830913598,61.26600000000001,18.716,3.0410000000000004,11.9,1.7750556
2020-03-27,624.0,-0.20094583070946112,-0.14527956152245,0.29565697763773563,0.8641230464899805,0.29565697763773563,0.0,156.25,0.29565697763773563,2.727825182101977,60.75,23.962,2.892,12.5,1.6516129032258065
2020-03-20,664.0,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.29565697763773563,0.29565697763773563,0.0,156.25,0.29565697763773563,4.1569948231009395,59.24800000000001,25.654000000000003,2.267,12.5,2.038870967741936
2020-03-13,683.0,-0.14527956152245,-0.20094583070946112,0.06291512241389041,0.06291512241389041,0.29565697763773563,0.0,158.76,0.06291512241389041,5.886102081165451,57.64,33.724000000000004,2.161,12.6,2.426129032258064
2020-03-06,682.0,-0.14527956152245,-0.20094583070946112,-0.06461440727816897,-0.06461440727816897,0.06291512241389041,0.0,156.25,-0.14527956152245,7.915146956295526,58.07,50.702,3.002,12.5,2.8133870967741936
2020-02-28,678.0,-0.14527956152245,-0.20094583070946112,-0.06461440727816897,-0.06461440727816897,0.29565697763773563,0.0,158.76,-0.14527956152245,9.588632580261592,56.9,54.09200000000001,2.084,12.6,3.096551724137931
2020-02-21,679.0,-0.14527956152245,-0.20094583070946112,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,156.25,-0.14527956152245,9.731172681331744,56.854,58.614,2.56,12.5,3.119482758620689
2020-02-14,678.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,156.25,-0.14527956152245,9.8747644470868,56.69,55.328,2.983,12.5,3.142413793103448
2020-02-07,676.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.06461440727816897,0.0,156.25,-0.14527956152245,10.019407877526753,55.17,54.59400000000001,4.008,12.5,3.165344827586207
2020-01-31,675.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,153.76000000000002,-0.14527956152245,10.141553885535902,55.20399999999999,58.572,3.202,12.4,3.1845806451612906
2020-01-24,676.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,156.25,-0.20094583070946112,10.122865932362123,53.488,62.2,3.151,12.5,3.1816451612903225
2020-01-17,673.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,156.25,-0.20094583070946112,10.104195213319459,53.27200000000001,64.112,3.018,12.5,3.178709677419355
2020-01-10,659.0,-0.14527956152245,-0.14527956152245,-0.20094583070946112,-0.20094583070946112,0.06291512241389041,0.0,156.25,-0.20094583070946112,10.085541728407906,53.122,67.92999999999999,3.071,12.5,3.1757741935483867
2020-01-03,670.0,-0.14527956152245,-0.14527956152245,-0.20094583070946112,-0.20094583070946112,0.06291512241389041,0.0,153.76000000000002,-0.20094583070946112,10.066905477627472,56.896,67.994,3.666,12.4,3.1728387096774195
2019-12-27,677.0,-0.14527956152245,-0.14527956152245,-0.20094583070946112,-0.20094583070946112,0.8641230464899805,0.0,153.76000000000002,-0.20094583070946112,9.610400004162335,59.33200000000001,68.83599999999998,1.89,12.4,3.100064516129033
2019-12-20,685.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.20094583070946112,0.06291512241389041,0.0,153.76000000000002,-0.20094583070946112,8.996129448491155,56.16,68.902,3.412,12.4,2.9993548387096776
2019-12-13,667.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,151.29000000000002,-0.20094583070946112,8.4021437710718,55.59599999999999,66.498,2.946,12.3,2.8986451612903226
2019-12-06,663.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,151.29000000000002,-0.20094583070946112,7.828442971904268,55.206,64.714,3.487,12.3,2.797935483870968
2019-11-29,668.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,153.76000000000002,-0.20094583070946112,7.253685337777778,55.496,64.74000000000001,2.854,12.4,2.6932666666666667
2019-11-22,671.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,153.76000000000002,-0.20094583070946112,6.64969369,55.306,63.762,2.71,12.4,2.5787
2019-11-15,674.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,151.29000000000002,-0.20094583070946112,6.071953084444444,53.276,62.56399999999999,2.945,12.3,2.4641333333333333
2019-11-08,684.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,151.29000000000002,-0.20094583070946112,5.520463521111111,56.54600000000001,62.39000000000001,3.117,12.3,2.3495666666666666
2019-11-01,691.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,146.41,-0.20094583070946112,4.995225,56.053999999999995,60.226000000000006,3.706,12.1,2.235
2019-10-25,696.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,146.41,-0.20094583070946112,4.755916779396461,56.74800000000001,60.74800000000001,3.37,12.1,2.180806451612903
2019-10-18,713.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,146.41,-0.14527956152245,4.522482440166493,59.024,59.322,2.174,12.1,2.1266129032258063
2019-10-11,712.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,146.41,-0.14527956152245,4.2949219823100915,57.32333333333333,59.39400000000001,3.047,12.1,2.072419354838709
2019-10-04,710.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,146.41,-0.14527956152245,4.073235405827265,58.38200000000001,59.222,2.823,12.1,2.018225806451613
2019-09-27,713.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,141.61,-0.20094583070946112,3.927002777777779,54.754,63.152,3.424,11.9,1.981666666666667
2019-09-20,719.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,144.0,-0.20094583070946112,3.835069444444444,52.52200000000001,65.55600000000001,3.395,12.0,1.9583333333333333
2019-09-13,733.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,144.0,-0.20094583070946112,3.744225,52.972,62.738,3.875,12.0,1.935
2019-09-06,738.0,-0.14527956152245,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,144.0,-0.20094583070946112,3.654469444444443,57.222,60.228,3.43,12.0,1.9116666666666664
2019-08-30,742.0,-0.20094583070946112,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.06291512241389041,0.0,144.0,-0.14527956152245,3.814461004162331,60.722,59.826,3.843,12.0,1.9530645161290323
2019-08-23,754.0,-0.20094583070946112,-0.14527956152245,-0.14527956152245,-0.14527956152245,0.29565697763773563,0.0,146.41,-0.14527956152245,4.649587955254942,62.104,59.574,2.909,12.1,2.156290322580645
