date,Total US RigCount,wti_spot_lag_15,wti_spot_lag_9,wti_spot,brent_spot,wti_fut_1,wti_fut_2,wti_fut_3,wti_fut_4,usa_net_import_smooth,usa_net_import,usa_stocks_all,usa_stocks_spr,usa_l48_prod_smooth,usa_l48_prod,opec_tot_prod,opec_crud_capac,opec_surp_capac,non-opec_tot_prod,oecd_cons_smooth,oecd_cons,non-oecd_cons_smooth,non-oecd_cons,world_cons_smooth,world_cons,rig_change_4bin_week+4,rig_change_4bin_week+8,rig_pct_change_week+4,rig_pct_change_week+8
2018-04-13,815.0,61.3625,62.013999999999996,66.02199999999999,71.244,66.042,65.97800000000001,65.69,65.196,6.479750000000019,6.181,1093.023,665.456,9.984499999999992,10.052,36.5558212014,33.287,1.99,63.0971324338,62.013999999999996,47.0422215062,62.013999999999996,52.74954794479999,62.013999999999996,99.79176945100001,++,++,0.035582822085889566,0.057668711656441725
2018-04-06,808.0,59.88,65.318,63.074,67.426,63.098,63.084,62.86600000000001,62.468,6.310500000000018,7.445,1094.094,665.456,9.944499999999994,10.027,36.58603347416667,33.325500000000005,2.0016666666666665,63.07851119783335,65.318,47.012484600166644,65.318,52.674427279833324,65.318,99.68691188,++,++,0.03217821782178218,0.0655940594059406
2018-03-30,797.0,57.86800000000001,65.138,64.9675,68.6475,65.012,64.936,64.60600000000001,64.10400000000001,5.973750000000018,5.723,1090.788,665.456,9.905749999999994,9.942,36.61447331003226,33.35661290322581,2.0093548387096773,63.053923416935476,65.138,47.0752163585484,65.138,52.597119236387094,65.138,99.67233559493549,++,++,0.03513174404015056,0.07779171894604768
2018-03-23,804.0,57.168000000000006,63.77,64.10600000000001,67.396,64.16199999999999,64.102,63.786,63.324,6.169250000000018,6.57,1095.407,665.4580000000002,9.883249999999997,9.917,36.638482053645156,33.36925806451613,2.007096774193548,63.01441927370968,63.77,47.36911977796774,63.77,52.51434274674193,63.77,99.88346252470969,+,+,0.01990049751243781,0.04975124378109453
2018-03-16,800.0,56.916,63.25599999999999,61.276,64.138,61.312,61.352,61.22000000000001,60.94600000000001,5.9860000000000175,5.504,1093.764,665.4580000000002,9.846999999999994,9.892,36.66249079725807,33.381903225806454,2.0048387096774194,62.97491513048386,63.25599999999999,47.66302319738711,63.25599999999999,52.431566257096776,63.25599999999999,100.09458945448387,+,++,0.01875,0.055
2018-03-09,796.0,57.812,61.3625,61.653999999999996,65.11999999999999,61.69600000000001,61.56800000000001,61.31199999999999,60.93399999999999,5.854250000000018,6.098,1096.386,665.4580000000002,9.814499999999994,9.872,36.68649954087097,33.39454838709677,2.00258064516129,62.93541098725808,61.3625,47.95692661680645,61.3625,52.34878976745161,61.3625,100.30571638425806,+,+,0.01507537688442211,0.04773869346733668
2018-03-02,800.0,57.4675,59.88,62.07000000000001,66.024,62.16,62.00599999999999,61.68800000000001,61.246,5.971250000000018,6.505,1091.364,665.4580000000002,9.784499999999994,9.852,36.710508284483865,33.407193548387106,2.000322580645161,62.89590684403226,59.88,48.250830036225814,59.88,52.26601327780645,59.88,100.51684331403229,-,+,-0.00375,0.03125
2018-02-23,799.0,55.81399999999999,57.86800000000001,62.47,65.52000000000001,62.316,62.174,61.862,61.432,5.9962500000000185,5.8370000000000015,1088.779,665.2810000000002,9.753249999999994,9.772,36.76678802028571,33.41907142857143,1.9721428571428568,62.80289205307143,57.86800000000001,48.309491291785704,57.86800000000001,52.31325541771429,57.86800000000001,100.6227467095,+,+,0.006257822277847309,0.026282853566958697
2018-02-16,798.0,57.052,57.168000000000006,60.562,62.718,60.42,60.26800000000001,59.94600000000001,59.538,6.2032500000000175,4.977,1085.351,664.872,9.663249999999994,9.762,36.82844625478571,33.43082142857143,1.9396428571428568,62.70095882082143,57.168000000000006,48.32894552003572,57.168000000000006,52.382167329214276,57.168000000000006,100.71111284924999,+,+,0.0025062656641604013,0.02130325814536341
2018-02-09,791.0,54.593999999999994,56.916,62.013999999999996,65.49600000000001,61.93600000000001,61.68400000000001,61.31800000000001,60.924,6.616500000000018,6.566,1087.663,665.568,9.565749999999994,9.752,36.89010448928571,33.442571428571426,1.9071428571428573,62.599025588571436,56.916,48.34839974828572,56.916,52.45107924071429,56.916,100.799478989,+,+,0.006321112515802781,0.021491782553729456
2018-02-02,765.0,52.50599999999999,57.812,65.318,68.00399999999999,65.208,64.98400000000001,64.66799999999999,64.27000000000001,6.6502500000000175,6.605,1085.402,665.148,9.439249999999994,9.727,36.95176272378571,33.45432142857143,1.8746428571428573,62.49709235632143,57.812,48.36785397653572,57.812,52.51999115221428,57.812,100.88784512875,++,+,0.0457516339869281,0.04183006535947712
2018-01-26,759.0,51.74,57.4675,65.138,70.03999999999999,65.044,64.91600000000001,64.664,64.322,6.659750000000018,6.665,1083.045,664.686,9.252249999999997,9.412,36.991140778806454,33.47729032258065,1.8583870967741936,62.402270224967744,57.4675,48.20424804890322,57.4675,52.264148345903216,57.4675,100.46839639480646,++,++,0.052700922266139656,0.05928853754940711
2018-01-19,747.0,50.77,55.81399999999999,63.77,69.388,63.864,63.803999999999995,63.62600000000001,63.402,6.616250000000018,6.63,1076.037,664.454,9.217249999999996,9.372,37.02680547058065,33.502129032258075,1.84483870967742,62.308633277096774,55.81399999999999,48.01013209529032,55.81399999999999,51.95417975329032,55.81399999999999,99.96431184858065,++,++,0.06827309236947791,0.07095046854082998
2018-01-12,752.0,50.232,57.052,63.25599999999999,69.47,63.27200000000001,63.18400000000001,63.004,62.78399999999999,6.6545000000000165,6.7010000000000005,1076.872,664.2180000000002,9.185999999999996,9.246,37.06247016235485,33.526967741935486,1.8312903225806447,62.21499632922582,57.052,47.816016141677416,57.052,51.64421116067742,57.052,99.46022730235485,++,++,0.051861702127659566,0.058510638297872335
2018-01-05,742.0,51.774,54.593999999999994,61.3625,67.81,61.174,61.136,61.03399999999999,60.87000000000001,6.473250000000017,6.643,1083.262,663.747,9.192249999999994,8.979,37.098134854129036,33.551806451612904,1.8177419354838709,62.12135938135485,54.593999999999994,47.62190018806453,54.593999999999994,51.33424256806451,54.593999999999994,98.95614275612905,++,++,0.030997304582210238,0.07816711590296496
2017-12-29,747.0,50.124,52.50599999999999,59.88,66.52,59.9675,60.0,59.975,59.865,6.381750000000017,6.4910000000000005,1088.211,663.748,9.261499999999996,9.272,37.090249468645155,33.562225806451615,1.833225806451613,62.06173350558065,52.50599999999999,47.60235607829032,52.50599999999999,51.15748868396774,52.50599999999999,98.75984476225807,+,++,0.01606425702811245,0.06961178045515395
2017-12-22,747.0,49.066,51.74,57.86800000000001,64.36399999999999,57.908,57.97000000000001,57.97000000000001,57.91600000000001,6.2200000000000175,6.783,1095.274,663.3919999999998,9.241249999999997,9.247,37.02429731348387,33.55341935483871,1.8874193548387097,62.047455725935485,51.74,47.81557442696774,51.74,51.15835441122579,51.74,98.97392883819354,-,++,0.0,0.06827309236947791
2017-12-15,747.0,48.575,50.77,57.168000000000006,64.354,57.214,57.242,57.18400000000001,57.108000000000004,6.003500000000018,5.976,1099.785,663.294,9.222249999999997,9.271,36.95834515832258,33.54461290322581,1.9416129032258065,62.03317794629032,50.77,48.02879277564517,50.77,51.15922013848387,50.77,99.18801291412905,+,++,0.0066934404283801865,0.05890227576974565
2017-12-08,751.0,46.67999999999999,50.232,56.916,63.076,57.02,57.076,57.06800000000001,57.036,6.080000000000018,6.277,1105.897,662.9110000000002,9.192249999999994,9.256,36.89239300316129,33.535806451612906,1.9958064516129037,62.018900166645146,50.232,48.242011124322566,50.232,51.16008586574194,50.232,99.4020969900645,-,+,-0.011984021304926764,0.018641810918774968
2017-12-01,749.0,47.676,51.774,57.812,63.73,57.832,57.88,57.82000000000001,57.69,6.203000000000018,5.8439999999999985,1110.766,662.663,9.160999999999994,9.191,36.826440848000004,33.527,2.05,62.004622387,51.774,48.455229473,51.774,51.160951593,51.774,99.61618106600001,-,+,-0.0026702269692923893,0.01335113484646195
2017-11-24,747.0,47.523999999999994,50.124,57.4675,62.67800000000001,56.98,57.12000000000001,57.14333333333334,57.1,6.3690000000000175,5.917000000000002,1118.8239999999996,665.1110000000001,9.140999999999996,9.171,36.843826922766674,33.55826666666667,2.05,62.16316700773333,50.124,48.472440141533326,50.124,51.51598694966667,50.124,99.98842709120001,-,-,0.0,0.0
2017-11-17,738.0,49.076,49.066,55.81399999999999,61.524,55.896,56.088,56.224,56.338,6.249250000000018,6.282,1124.617,667.475,9.109749999999996,9.151,36.86121299753333,33.58953333333333,2.05,62.321711628466645,49.066,48.48965081006667,49.066,51.871022306333344,49.066,100.3606731164,+,+,0.012195121951219513,0.018970189701897015
2017-11-10,738.0,49.52,48.575,57.052,64.28599999999999,57.13250000000001,57.36,57.5175,57.58,6.228500000000018,6.769,1128.197,669.2,9.072749999999994,9.131,36.8785990723,33.6208,2.05,62.4802562492,48.575,48.506861478599994,48.575,52.226057663,48.575,100.7329191416,+,+,0.017615176151761516,0.0054200542005420045
2017-11-03,729.0,48.26600000000001,46.67999999999999,54.593999999999994,61.038,54.602,54.82000000000001,54.932,54.972,5.957500000000016,6.507999999999999,1127.049,669.9060000000002,8.763499999999992,9.111,36.89598514706668,33.65206666666667,2.05,62.63880086993333,46.67999999999999,48.52407214713334,46.67999999999999,52.58109301966668,46.67999999999999,101.1051651668,++,+,0.027434842249657063,0.02469135802469136
2017-10-27,737.0,46.40600000000001,47.676,52.50599999999999,58.576,52.618,52.826,52.95,53.03,5.917250000000018,5.438,1125.493,670.587,8.729999999999992,9.046,36.92598427829032,33.69632258064517,2.043548387096774,62.562360465580646,47.676,48.33794734809678,47.676,52.43689163848386,47.676,100.77483898658063,+,+,0.0135685210312076,0.0135685210312076
2017-10-20,736.0,45.506,47.523999999999994,51.74,57.776,51.71,51.972,52.16799999999999,52.29600000000001,5.865250000000018,6.199,1128.718,671.377,8.734499999999992,9.003,36.961028632096784,33.745774193548385,2.0345161290322578,62.39192605119354,47.523999999999994,48.07048836203226,47.523999999999994,52.09299556216129,47.523999999999994,100.16348392419356,+,+,0.002717391304347826,0.014945652173913044
2017-10-13,743.0,44.96,49.076,50.77,56.206,51.0675,51.3725,51.58,51.74,5.799500000000018,5.685,1128.1760000000004,671.691,8.749749999999992,7.894,36.996072985903226,33.79522580645161,2.025483870967742,62.22149163680645,49.076,47.80302937596775,49.076,51.749099485838705,49.076,99.55212886180651,-,+,-0.0067294751009421274,0.010767160161507404
2017-10-06,748.0,44.62600000000001,49.52,50.232,56.076,50.211999999999996,50.55200000000001,50.81800000000001,50.99,5.9882500000000185,6.347,1134.665,672.449,9.038249999999994,8.977,37.03111733970968,33.84467741935484,2.016451612903225,62.051057222419345,49.52,47.53557038990323,49.52,51.40520340951613,49.52,98.94077379941936,--,+,-0.025401069518716582,0.001336898395721925
2017-09-29,750.0,43.09,48.26600000000001,51.774,58.75,51.89400000000001,52.19200000000001,52.403999999999996,52.504,5.828000000000018,5.23,1138.612,673.6489999999999,9.011249999999992,9.064,37.07367818553334,33.881,1.9980000000000002,61.87790846466668,48.26600000000001,47.362303727,48.26600000000001,51.251934964200004,48.26600000000001,98.61423869120001,-,-,-0.017333333333333333,-0.004
2017-09-22,744.0,45.3,46.40600000000001,50.124,57.03399999999999,50.20199999999999,50.58,50.892,51.11,6.253000000000018,5.936,1145.587,674.6010000000001,8.816999999999991,9.064,37.1350302614,33.8845,1.956,61.697973848500006,46.40600000000001,47.424517871999996,46.40600000000001,51.575235596400006,46.40600000000001,98.9997534684,-,-,-0.010752688172043013,-0.008064516129032258
2017-09-15,749.0,46.566,45.506,49.066,55.544,49.076,49.582,49.962,50.246,6.519750000000018,6.44,1148.229,675.3969999999998,8.818499999999991,9.048,37.19638233726668,33.888000000000005,1.914,61.51803923233333,45.506,47.486732017,45.506,51.898536228599994,45.506,99.38526824559999,-,-,-0.00801068090787717,-0.014686248331108143
2017-09-08,756.0,48.48,44.96,48.575,53.88399999999999,48.5975,49.0875,49.5,49.83750000000001,6.873250000000018,5.706,1145.248,677.007,8.826999999999991,8.869,37.257734413133335,33.8915,1.872,61.33810461616667,44.96,47.548946162,44.96,52.221836860799996,44.96,99.7707830228,-,--,-0.01058201058201058,-0.03571428571428571
2017-09-01,759.0,50.214,44.62600000000001,46.67999999999999,52.251999999999995,46.69799999999999,47.284000000000006,47.751999999999995,48.11,7.259000000000016,6.93,1140.953,678.6,8.877249999999991,8.287,37.319086489,33.895,1.83,61.15817,44.62600000000001,47.611160307,44.62600000000001,52.545137493,44.62600000000001,100.1562978,-,-,-0.011857707509881422,-0.028985507246376805
2017-08-25,759.0,49.24399999999999,43.09,47.676,52.028,47.744,47.96,48.152,48.316,7.290250000000016,7.002999999999999,1136.653,678.88,9.066749999999994,9.07,37.28141265496775,33.886419354838715,1.85483870967742,61.1710466783871,43.09,47.691355130258074,43.09,52.247389930096766,43.09,99.93874506035485,-,-,-0.01976284584980237,-0.030303030303030307
2017-08-18,763.0,47.044,45.3,47.523999999999994,50.582,47.50400000000001,47.654,47.808,47.94000000000001,7.427250000000018,7.854,1142.048,678.883,9.056749999999994,9.082,37.24373882093549,33.87783870967742,1.8796774193548391,61.18392335677419,45.3,47.77154995351613,45.3,51.94964236719355,45.3,99.72119232070969,-,-,-0.01834862385321101,-0.02621231979030144
2017-08-11,768.0,47.21,46.566,49.076,51.964,49.106,49.272,49.426,49.56800000000001,7.217250000000018,7.249,1145.375,678.883,9.037499999999994,9.07,37.20606498690322,33.86925806451613,1.904516129032258,61.19680003516129,46.566,47.85174477677422,46.566,51.65189480429032,46.566,99.50363958106449,-,-,-0.015625,-0.026041666666666668
2017-08-04,765.0,49.122,48.48,49.52,52.04200000000001,49.50600000000001,49.64,49.778,49.904,7.222000000000018,7.055,1154.32,678.883,9.012499999999994,9.045,37.16839115287097,33.860677419354836,1.9293548387096773,61.20967671354838,48.48,47.93193960003225,48.48,51.3541472413871,48.48,99.28608684141935,-,-,-0.007843137254901959,-0.0196078431372549
2017-07-28,766.0,51.093999999999994,50.214,48.26600000000001,49.95,48.346000000000004,48.472,48.63,48.774,7.1312500000000165,7.551,1160.772,678.8839999999999,8.986249999999991,9.03,37.178330240645145,33.86964516129032,1.935483870967742,61.28863366251613,50.214,47.930153335806466,50.214,51.23296972570968,50.214,99.16312306151613,-,-,-0.009138381201044387,-0.028720626631853787
2017-07-21,764.0,53.1875,49.24399999999999,46.40600000000001,47.986000000000004,46.42,46.602,46.792,47.03,6.987000000000017,7.0139999999999985,1162.3,678.885,8.957499999999992,9.005,37.22397901977419,33.891774193548386,1.9275806451612905,61.41715081441936,49.24399999999999,47.86688125596774,49.24399999999999,51.24421974545161,49.24399999999999,99.11110100141931,-,-,-0.0013089005235602095,-0.01963350785340314
2017-07-14,765.0,51.263999999999996,47.044,45.506,47.104,45.51,45.698,45.864,46.082,7.105500000000018,7.268,1169.508,678.885,8.908749999999992,8.97,37.269627798903215,33.91390322580645,1.9196774193548387,61.545667966322576,47.044,47.80360917612904,47.044,51.25546976519354,47.044,99.05907894132255,+,-,0.0039215686274509795,-0.011764705882352941
2017-07-07,763.0,49.13799999999999,47.21,44.96,48.172,45.4875,45.67999999999999,45.8725,46.12000000000001,7.128250000000018,6.692,1174.237,678.887,8.882499999999991,8.94,37.31527657803226,33.936032258064515,1.9117741935483872,61.67418511822582,47.21,47.74033709629033,47.21,51.266719784935475,47.21,99.0070568812258,+,-,0.002621231979030144,-0.005242463958060288
2017-06-30,756.0,47.28,49.122,44.62600000000001,46.162,44.666000000000004,44.916000000000004,45.14999999999999,45.424,7.2810000000000175,6.974,1184.951,682.0369999999998,8.857499999999991,8.915,37.34658909716666,33.946,1.903333333333333,61.76872216553333,49.122,47.70224082866667,49.122,51.32807247833333,49.122,99.03031330700001,+,+,0.013227513227513229,0.003968253968253968
2017-06-23,758.0,48.034,51.093999999999994,43.09,44.62600000000001,43.142,43.386,43.624,43.88,7.483500000000018,7.487999999999999,1191.649,682.436,8.832499999999992,8.81,37.29188405633333,33.883,1.8916666666666664,61.65937858526666,51.093999999999994,47.815199434333344,51.093999999999994,51.69004121366667,51.093999999999994,99.505240648,+,+,0.0079155672823219,0.0065963060686015824
2017-06-16,747.0,50.5,53.1875,45.3,46.181999999999995,45.294,45.514,45.74,45.942,7.282000000000018,7.359,1192.937,683.842,8.838749999999992,8.865,37.237179015500004,33.82,1.88,61.550035005,53.1875,47.92815804,53.1875,52.052009948999995,53.1875,99.980167989,+,+,0.024096385542168683,0.028112449799196783
2017-06-09,741.0,53.56399999999999,51.263999999999996,46.566,47.276,46.556,46.77200000000001,46.982,47.162,7.3595000000000175,7.303,1196.171,684.625,8.826249999999991,8.84,37.18247397466667,33.757,1.8683333333333327,61.44069142473332,51.263999999999996,48.041116645666655,51.263999999999996,52.41397868433332,51.263999999999996,100.45509533,++,+,0.029689608636977057,0.032388663967611336
2017-06-02,733.0,54.025,49.13799999999999,48.48,50.234,48.49999999999999,48.735,48.92,49.06,7.409750000000018,7.784,1198.233,685.0260000000002,8.81499999999999,8.815,37.12776893383335,33.694,1.856666666666667,61.331347844466656,49.13799999999999,48.15407525133333,49.13799999999999,52.77594741966665,49.13799999999999,100.930022671,++,+,0.03137789904502047,0.04502046384720328
2017-05-26,722.0,53.22000000000001,47.28,50.214,52.58399999999999,50.452,50.726000000000006,50.92799999999999,51.088,7.195500000000018,6.682,1196.594,686.682,8.806999999999992,8.835,37.044664544129034,33.649,1.9024193548387096,61.2463193434516,47.28,47.97504825332258,47.28,52.67282578216129,47.28,100.64787403548388,++,++,0.04986149584487535,0.05817174515235458
2017-05-19,720.0,52.88,48.034,49.24399999999999,51.75,49.251999999999995,49.58,49.843999999999994,50.08,7.456500000000017,7.669,1204.001,687.6610000000002,8.789999999999992,8.815,36.9568269296129,33.607,1.9577419354838708,61.16534335564516,48.034,47.74735698803226,48.034,52.492189082516134,48.034,100.2395460705484,++,++,0.0375,0.0625
2017-05-12,712.0,53.328,50.5,47.044,48.004,47.062,47.43600000000001,47.756,48.03000000000001,7.479250000000015,7.504,1208.831,688.059,8.771749999999994,8.795,36.868989315096776,33.565000000000005,2.0130645161290324,61.08436736783871,50.5,47.51966572274194,50.5,52.31155238287096,50.5,99.83121810561285,++,++,0.04073033707865169,0.07162921348314606
2017-05-05,703.0,52.742,53.56399999999999,47.21,48.70399999999999,47.212,47.566,47.838,48.09400000000001,7.414500000000016,6.9270000000000005,1211.312,688.7869999999998,8.753499999999994,8.783,36.78115170058064,33.523,2.068387096774193,61.003391380032255,53.56399999999999,47.29197445745162,53.56399999999999,52.13091568322582,53.56399999999999,99.42289014067741,++,++,0.04267425320056899,0.07539118065433854
2017-04-28,697.0,51.82249999999999,54.025,49.122,49.54600000000001,49.342,49.674,49.93600000000001,50.18400000000001,7.480000000000016,7.726,1217.11,689.3380000000002,8.732999999999992,8.767000000000001,36.6831414345,33.462700000000005,2.114,60.9099831483,54.025,47.06095034609999,54.025,51.8841176216,54.025,98.9450679677,++,++,0.035868005738880916,0.08751793400286945
2017-04-21,688.0,52.066,53.22000000000001,51.093999999999994,52.082,51.078,51.49800000000001,51.84400000000001,52.11800000000001,7.367250000000016,7.76,1219.512,690.81,8.707749999999992,8.742,36.571567633,33.378,2.146666666666667,60.79999859133334,53.22000000000001,46.82548244,53.22000000000001,51.54910441066666,53.22000000000001,98.37458685066669,++,++,0.04651162790697674,0.08575581395348837
2017-04-14,683.0,53.3425,52.88,53.1875,54.83,53.1925,53.5975,53.9225,54.1475,7.230750000000015,7.245,1223.654,691.311,8.678749999999992,8.722000000000001,36.4599938315,33.2933,2.1793333333333336,60.69001403436668,52.88,46.5900145339,52.88,51.214091199733325,52.88,97.80410573363336,++,++,0.0424597364568082,0.0849194729136164
2017-04-07,672.0,53.595,53.328,51.263999999999996,53.278,51.27200000000001,51.718,52.06600000000001,52.322,7.3587500000000166,7.189,1224.887,691.51,8.648499999999991,8.701,36.34842003,33.208600000000004,2.212,60.5800294774,53.328,46.354546627800005,53.328,50.8790779888,53.328,97.2336246166,++,++,0.046130952380952384,0.09077380952380952
2017-03-31,662.0,51.956,52.742,49.13799999999999,51.33,49.312,49.81,50.166,50.418,7.2335000000000145,7.275,1227.678,692.135,8.618499999999992,8.666,36.24588369835485,33.1341935483871,2.2408064516129045,60.49927957129032,52.742,46.20487927135485,52.742,50.61257469464515,52.742,96.817453966,++,++,0.052870090634441085,0.09063444108761327
2017-03-24,652.0,51.914,51.82249999999999,47.28,50.102,47.854,48.5,48.944,49.25599999999999,7.228000000000014,7.213999999999999,1226.636,692.659,8.592249999999991,8.626,36.19757218583871,33.121548387096766,2.246451612903226,60.59393757032258,51.82249999999999,46.570015212838705,51.82249999999999,50.75713090116129,51.82249999999999,97.327146114,++,++,0.05521472392638037,0.10429447852760736
2017-03-17,631.0,50.974,52.066,48.034,50.294,48.502,49.044,49.468,49.792,7.141500000000013,7.7570000000000014,1226.493,693.383,8.564499999999992,8.601,36.14926067332258,33.10890322580645,2.2520967741935487,60.68859556935484,52.066,46.935151154322575,52.066,50.90168710767743,52.066,97.836838262,++,++,0.08240887480190175,0.12836767036450078
2017-03-10,617.0,48.628,53.3425,50.5,52.784000000000006,50.878,51.408,51.81399999999999,52.13399999999999,6.721000000000013,6.688,1222.165,694.0089999999999,8.534999999999991,8.581,36.10094916080645,33.09625806451613,2.257741935483871,60.783253568387096,53.3425,47.30028709580645,53.3425,51.04624331419353,53.3425,98.34653041,++,++,0.08914100486223663,0.1393841166936791
2017-03-03,609.0,47.2475,53.595,53.56399999999999,54.402,53.566,53.996,54.316,54.57000000000001,6.915250000000013,7.252999999999999,1223.218,694.825,8.506249999999993,8.561,36.05263764829032,33.083612903225806,2.263387096774194,60.877911567419346,53.595,47.66542303729032,53.595,51.190799520709675,53.595,98.856222558,++,++,0.08702791461412153,0.1444991789819376
2017-02-24,602.0,45.154,51.956,54.025,55.4,54.02250000000001,54.335,54.575,54.7675,7.303250000000013,6.8679999999999986,1215.26,695.076,8.480999999999991,8.515,36.12578319882143,33.13035714285714,2.2480357142857144,60.92940556285714,51.956,47.63233381807143,51.956,51.00594055578571,51.956,98.63827437385712,++,++,0.08305647840531563,0.14285714285714285
2017-02-17,597.0,44.61,51.914,53.22000000000001,54.464,53.2,53.653999999999996,54.032,54.348,7.521500000000013,6.075,1213.761,695.078,8.448999999999991,8.482999999999999,36.247511574571426,33.200857142857146,2.2242857142857138,60.96363395685714,51.914,47.43995453457143,51.914,50.68931552228572,51.914,98.12927005685715,++,++,0.05695142378559464,0.1440536013400335
2017-02-10,591.0,45.508,50.974,52.88,54.482000000000006,52.87600000000001,53.422,53.898,54.302,7.805500000000012,7.465,1213.197,695.078,8.436249999999994,8.466000000000001,36.36923995032143,33.27135714285714,2.2005357142857145,60.99786235085714,50.974,47.247575251071424,50.974,50.372690488785715,50.974,97.62026573985712,++,++,0.043993231810490696,0.13705583756345174
2017-02-03,583.0,49.362,48.628,53.328,55.534000000000006,53.338,53.95799999999999,54.474,54.90599999999999,7.857750000000012,8.805,1203.67,695.078,8.427499999999995,8.46,36.49096832607143,33.341857142857144,2.1767857142857143,61.032090744857136,48.628,47.05519596757143,48.628,50.05606545528571,48.628,97.11126142285713,++,++,0.04459691252144082,0.13550600343053176
2017-01-27,566.0,50.556000000000004,47.2475,52.742,54.90600000000001,53.12600000000001,53.776,54.346000000000004,54.822,7.737750000000012,7.741,1189.841,695.079,8.420249999999996,8.387,36.55799278312904,33.352000000000004,2.140967741935484,60.986437404225796,47.2475,46.84189198170967,47.2475,49.85737447225807,47.2475,96.69926645396774,++,++,0.0636042402826855,0.1519434628975265
2017-01-20,551.0,50.288,45.154,51.82249999999999,54.194,51.83750000000001,52.6225,53.3725,54.06,7.426750000000012,7.211,1183.377,695.081,8.383749999999996,8.432,36.603135672709676,33.338,2.100322580645161,60.908831369741925,45.154,46.620218114903224,45.154,49.705857109419355,45.154,96.32607522432258,++,++,0.08348457350272233,0.14519056261343016
2017-01-13,522.0,49.483999999999995,44.61,52.066,54.01600000000001,52.082,52.924,53.74400000000001,54.482000000000006,7.509000000000012,7.673999999999999,1180.537,695.081,8.335999999999995,8.431000000000001,36.64827856229032,33.324,2.0596774193548386,60.831225335258075,44.61,46.39854424809678,44.61,49.554339746580645,44.61,95.95288399467744,++,++,0.13218390804597702,0.18199233716475094
2017-01-06,529.0,46.552,45.508,53.3425,55.12750000000001,53.335,54.265,55.085,55.77500000000001,7.5690000000000115,8.325,1178.191,695.082,8.295999999999996,8.431000000000001,36.69342145187097,33.309999999999995,2.019032258064516,60.75361930077421,45.508,46.17687038129033,45.508,49.40282238374194,45.508,95.57969276503228,++,++,0.10207939508506617,0.15122873345935728
2016-12-30,525.0,44.59599999999999,49.362,53.595,54.4425,53.8625,54.78,55.52500000000001,56.11750000000001,7.2065000000000135,6.497000000000001,1174.094,695.082,8.257249999999996,8.241,36.775948435258066,33.3,1.9293736774193548,60.71681577177418,49.362,46.159953644354836,49.362,49.39323227019355,49.362,95.5531859145484,++,++,0.07809523809523809,0.14666666666666667
2016-12-23,523.0,44.34,50.556000000000004,51.956,53.81399999999999,52.562,53.50400000000001,54.29,54.91,7.533250000000012,7.54,1181.145,695.082,8.240749999999998,8.241,36.951935653161286,33.3,1.7171815483870967,60.78201850648387,50.556000000000004,46.654929732096775,50.556000000000004,49.73846027987097,50.556000000000004,96.39339001196774,++,++,0.05353728489483748,0.14149139579349904
2016-12-16,510.0,45.644,50.288,51.914,53.258,51.92999999999999,52.94,53.84599999999999,54.52200000000001,7.416750000000012,7.914,1180.532,695.0830000000002,8.224749999999998,8.271,37.12792287106453,33.3,1.5049894193548388,60.847221241193544,50.288,47.149905819838715,50.288,50.08368828954839,50.288,97.2335941093871,+,++,0.023529411764705882,0.1588235294117647
2016-12-09,498.0,45.106,49.483999999999995,50.974,52.25999999999999,50.966,52.012,52.952,53.65,7.215500000000012,6.875,1178.277,695.084,8.201749999999997,8.276,37.30391008896774,33.3,1.2927972903225806,60.912423975903216,49.483999999999995,47.644881907580654,49.483999999999995,50.42891629922582,49.483999999999995,98.07379820680643,++,++,0.06224899598393574,0.1706827309236948
2016-12-02,477.0,47.048,46.552,48.628,48.78,48.898,49.81400000000001,50.68,51.358000000000004,7.482250000000009,7.8039999999999985,1180.84,695.084,8.174499999999998,8.175,37.479897306870974,33.3,1.0806051612903227,60.977626710612896,46.552,48.13985799532258,46.552,50.77414430890322,46.552,98.91400230422579,++,++,0.10062893081761007,0.18658280922431866
2016-11-25,474.0,47.15600000000001,44.59599999999999,47.2475,46.492,47.82666666666668,48.67666666666667,49.51,50.25,7.28925000000001,7.074,1183.23,695.085,8.174499999999998,8.177,37.5567412892,33.308332,1.0303026,61.1490837762,44.59599999999999,48.0214633974,44.59599999999999,50.7306512692,44.59599999999999,98.7521146666,++,++,0.10337552742616034,0.16244725738396626
2016-11-18,471.0,43.114,44.34,45.154,44.00599999999999,45.162,45.754,46.46,47.16,7.66850000000001,7.109,1184.115,695.086,8.133249999999997,8.179,37.61706139893333,33.31805266666667,1.0069816333333332,61.33824989693333,44.34,47.80084035186668,44.34,50.62237138793334,44.34,98.4232117398,++,++,0.08280254777070062,0.10828025477707008
2016-11-11,452.0,40.81999999999999,45.644,44.61,43.09200000000001,44.95,45.595,46.2975,47.0,7.541500000000012,7.942,1185.371,695.087,8.089249999999996,8.167,37.67738150866667,33.32777333333333,0.9836606666666666,61.527416017666674,45.644,47.58021730633333,45.644,50.51409150666667,45.644,98.094308813,++,++,0.10176991150442477,0.17035398230088494
2016-11-04,450.0,41.826,45.106,45.508,44.34,45.52,46.106,46.71,47.31800000000001,7.173000000000013,7.032,1180.097,695.087,8.041249999999996,8.175,37.7377016184,33.337494,0.9603397,61.7165821384,45.106,47.3595942608,45.106,50.4058116254,45.106,97.76540588620001,++,++,0.06,0.16666666666666666
